postcode,0p,25p,50p,75p,100p,count
2155,42500.0,655000.0,852000.0,1100000.0,27000000.0,1783
2156,10000.0,1368750.0,1728000.0,2385000.0,8800000.0,128
2157,370000.0,1070000.0,1250000.0,1700000.0,2700000.0,31
2158,17500.0,1030000.0,1285000.0,2675000.0,10000000.0,118
2159,580000.0,991250.0,1240000.0,1835000.0,5700000.0,52
2160,500.0,530000.0,623250.0,725005.25,3736000.0,718
2161,1000.0,488975.0,650000.0,750000.0,3000000.0,332
2162,50000.0,690000.0,760000.0,840000.0,1950000.0,169
2163,145000.0,527500.0,640000.0,710000.0,9400000.0,79
2164,42500.0,617500.0,695000.0,768500.0,3080000.0,183
2165,2000.0,481250.75,660000.0,760000.0,4000000.0,394
2166,20000.0,430000.0,670000.0,810000.0,1730000.0,429
2167,134460.0,493500.0,625000.0,715000.0,1250000.0,106
2168,6400.0,550000.0,620000.0,720000.0,3362816.0,321
2170,20000.0,470000.0,563944.0,665750.0,6225000.0,2288
2171,20500.0,663500.0,770000.0,878750.0,3025000.0,330
2172,20909.0,794750.0,997500.0,1098250.0,1525000.0,32
2173,322358.0,695000.0,780000.0,845000.0,1354500.0,141
2174,335950.0,570237.5,765000.0,908750.0,8445000.0,154
2175,600000.0,2121250.0,2365000.0,2710000.0,3380000.0,12
2176,8200.0,670000.0,770000.0,866000.0,1850000.0,297
2177,11700.0,489500.0,650000.0,720500.0,1330000.0,139
2178,287000.0,1606250.0,2275000.0,2800000.0,27250000.0,22
2179,35000.0,390125.0,438800.0,769750.0,83000000.0,366
2190,100.0,710000.0,842000.0,965000.0,26535000.0,277
2191,555800.0,703750.0,883000.0,1152500.0,1975000.0,64
2192,200000.0,500000.0,709000.0,1040000.0,2580000.0,157
2193,10600.0,585000.0,685000.0,952000.0,3100000.0,337
2194,150000.0,510500.0,625000.0,679000.0,3125000.0,591
2195,14117.0,355000.0,409000.0,640000.0,2488000.0,297
2196,100000.0,435000.0,660000.0,900000.0,2900000.0,389
2197,7400.0,655000.0,763500.0,840000.0,5500000.0,99
2198,186000.0,737375.0,810000.0,916250.0,2100000.0,112
2199,140000.0,500000.0,712750.0,828750.0,2000000.0,206
2200,6000.0,470000.0,600000.0,800000.0,7450000.0,621
2203,270000.0,660000.0,826000.0,1306000.0,4470000.0,223
2204,7000.0,710000.0,942500.0,1215000.0,14030000.0,640
2205,12100.0,635000.0,720000.0,824750.0,3000000.0,622
2206,11800.0,855000.0,1160000.0,1402000.0,3425000.0,189
2207,115000.0,600000.0,790500.0,1098750.0,3390000.0,330
2208,13000.0,890000.0,1067500.0,1260000.0,2100000.0,134
2209,217000.0,587166.75,857500.0,1100000.0,4200000.0,174
2210,6000.0,665000.0,860000.0,1100000.0,5386503.0,452
2211,194125.0,750000.0,875000.0,975000.0,1720000.0,225
2212,180000.0,755000.0,870000.0,982000.0,1700000.0,245
2213,21500.0,766500.0,892500.0,1020000.0,2760000.0,324
2214,192000.0,748000.0,845000.0,901000.0,4399000.0,61
2216,100.0,569000.0,687500.0,986250.0,8082450.0,516
2217,9200.0,580000.0,700000.0,870000.0,6137000.0,858
2218,13000.0,628000.0,705000.0,950000.0,3700000.0,197
2219,10000.0,660000.0,905000.0,1427500.0,3500000.0,255
2220,28000.0,685000.0,830200.0,946250.0,5000000.0,640
2221,225000.0,798000.0,1200000.0,1750000.0,5200000.0,269
2222,100000.0,506250.0,641000.0,1003750.0,2390000.0,162
2223,15500.0,624750.0,950000.0,1390000.0,7000000.0,315
2224,1500.0,865000.0,1122500.0,1428750.0,5600000.0,206
2225,225000.0,945000.0,1180000.0,1500000.0,3200000.0,81
2226,183750.0,700000.0,810000.0,1047250.0,1920000.0,290
2227,300000.0,800000.0,975000.0,1251000.0,2500000.0,247
2228,130000.0,625000.0,775000.0,1010000.0,7390000.0,699
2229,25500.0,720000.0,1035000.0,1412500.0,7250000.0,729
2230,120979.0,730000.0,1188500.0,1778750.0,33200000.0,766
2231,225000.0,959750.0,1112000.0,1310000.0,2000000.0,29
2232,100000.0,620000.0,760000.0,975000.0,13870461.0,1139
2233,102000.0,750000.0,870000.0,975000.0,3450000.0,364
2234,55000.0,820000.0,1006250.0,1175000.0,2635000.0,390
2250,10000.0,462000.0,578000.0,720000.0,5600000.0,1595
2251,58000.0,630000.0,770000.0,1000000.0,4500000.0,535
2256,140000.0,493000.0,615000.0,770000.0,3200000.0,341
2257,56250.0,555000.0,676250.0,853000.0,6480000.0,661
2258,44000.0,499000.0,715000.0,990000.0,3650000.0,61
2259,6500.0,435000.0,545000.0,665000.0,6400000.0,1055
2260,650.0,763125.0,900000.0,1186250.0,5000000.0,602
2261,5900.0,485000.0,592500.0,713750.0,4300000.0,1130
2262,4500.0,415000.0,465000.0,525000.0,24800000.0,369
2263,4950.0,385000.0,462000.0,540000.0,2200000.0,500
2264,77639.0,478000.0,550000.0,690000.0,5500000.0,323
2265,15000.0,447500.0,528500.0,632500.0,1900000.0,132
2267,250000.0,475625.0,600000.0,739750.0,1425000.0,48
2278,165000.0,416750.0,515000.0,561250.0,985000.0,28
2280,7900.0,495000.0,615000.0,755000.0,3500000.0,441
2281,8000.0,505000.0,640000.0,830000.0,1700000.0,269
2282,400.0,520000.0,649000.0,780000.0,2150000.0,305
2283,4500.0,425000.0,500000.0,650000.0,3750000.0,411
2284,6950.0,350000.0,465000.0,620000.0,16000000.0,279
2285,5500.0,420000.0,501000.0,606500.0,3750000.0,655
2286,87500.0,382500.0,470000.0,555342.5,900000.0,80
2287,4200.0,424000.0,490000.0,590000.0,1650000.0,824
2289,220500.0,543500.0,640000.0,736250.0,2175000.0,403
2290,20000.0,470000.0,580000.0,685000.0,2470000.0,611
2291,330000.0,703000.0,940000.0,1400000.0,5510000.0,257
2292,32500.0,551000.0,591000.0,670000.0,1000000.0,105
2293,361000.0,580000.0,775000.0,950000.0,2860000.0,125
2294,181500.0,477475.0,580000.0,722500.0,1085000.0,35
2295,10335.0,472500.0,655000.0,787250.0,2200000.0,146
2296,40000.0,538750.0,637500.0,752500.0,1200000.0,52
2297,325000.0,561875.0,653127.5,757500.0,1175000.0,46
2298,5000.0,430000.0,506833.0,592750.0,965000.0,196
2299,41639.0,455250.0,550000.0,653750.0,1390000.0,215
2300,4000.0,550000.0,695000.0,930000.0,5525000.0,409
2302,9000.0,475000.0,525000.0,765000.0,2150000.0,255
2303,8950.0,539925.0,730000.0,1042500.0,3281000.0,178
2304,69990.0,460000.0,530000.0,611500.0,2475000.0,358
2305,21000.0,508125.0,683750.0,838750.0,2075000.0,238
2306,160000.0,298750.0,362500.0,381250.0,440000.0,20
2307,275000.0,385000.0,440000.0,465000.0,2711145.0,91
2311,47612.0,270000.0,315000.0,430000.0,1422000.0,13
2312,50000.0,313500.0,470000.0,552500.0,900000.0,35
2315,40000.0,460000.0,595000.0,720000.0,2375000.0,429
2316,5300.0,542500.0,635000.0,755000.0,1700000.0,107
2317,190000.0,475000.0,630000.0,772500.0,3675000.0,187
2318,165000.0,435000.0,550000.0,720000.0,2750000.0,229
2319,95000.0,370000.0,430000.0,514750.0,1237000.0,135
2320,8100.0,320000.0,425000.0,566500.0,3000000.0,831
2321,82500.0,241250.0,461000.0,550000.0,3000000.0,402
2322,9130.0,335000.0,460000.0,595000.0,5080000.0,421
2323,30000.0,400000.0,470000.0,565000.0,1500000.0,497
2324,8500.0,330000.0,429500.0,595000.0,1900000.0,506
2325,42750.0,310000.0,379000.0,495000.0,3915000.0,594
2326,60000.0,284500.0,340000.0,455500.0,1375000.0,135
2327,131500.0,300000.0,350000.0,400000.0,609000.0,161
2328,100000.0,246250.0,341250.0,408750.0,650000.0,42
2329,35000.0,165000.0,217500.0,297500.0,1225000.0,42
2330,70000.0,334000.0,405000.0,542500.0,2038000.0,465
2333,70000.0,219000.0,300000.0,365500.0,2509090.0,283
2334,160000.0,266250.0,336500.0,447500.0,765000.0,66
2335,140000.0,330000.0,455000.0,638750.0,1150000.0,130
2336,85000.0,210000.0,297975.0,410000.0,885000.0,41
2337,22500.0,278750.0,375000.0,526250.0,2299999.0,164
2338,22500.0,180000.0,230000.0,337500.0,405500.0,26
2339,1500.0,71250.0,159000.0,391250.0,540000.0,11
2340,5800.0,264375.0,345000.0,455000.0,1500000.0,828
2341,25000.0,121875.0,183000.0,219500.0,735000.0,30
2342,180000.0,256250.0,490000.0,525000.0,650000.0,6
2343,47000.0,142750.0,247500.0,325000.0,1900000.0,66
2344,95000.0,142500.0,190000.0,237500.0,285000.0,2
2345,170000.0,290000.0,360000.0,607500.0,700000.0,11
2346,12000.0,179250.0,250000.0,328500.0,680000.0,43
2347,12000.0,97250.0,137500.0,195000.0,320000.0,40
2350,838.0,270250.0,350000.0,455000.0,7100000.0,442
2352,1000.0,250000.0,315000.0,412000.0,800000.0,49
2353,205000.0,263750.0,315750.0,420000.0,615000.0,20
2354,5800.0,178250.0,237500.0,299375.0,3436384.0,42
2355,20000.0,129375.0,186250.0,200000.0,220000.0,6
2356,22000.0,22000.0,38500.0,55000.0,55000.0,4
2357,25000.0,110000.0,157000.0,245000.0,882000.0,59
2358,30000.0,241750.0,294500.0,377500.0,4300000.0,62
2359,20000.0,115000.0,140000.0,195000.0,205000.0,9
2360,40000.0,200000.0,260000.0,360000.0,1090000.0,221
2361,18000.0,117500.0,160000.0,172834.0,176000.0,7
2365,75000.0,182500.0,235000.0,290000.0,540000.0,47
2369,25000.0,74750.0,92500.0,126000.0,330000.0,8
2370,10000.0,150000.0,200000.0,285000.0,815000.0,157
2371,10000.0,86250.0,145500.0,159500.0,442500.0,26
2372,4000.0,208125.0,250000.0,353750.0,1500000.0,92
2379,99500.0,324625.0,549750.0,774875.0,1000000.0,2
2380,96750.0,240000.0,318500.0,430000.0,760000.0,189
2381,17600.0,110000.0,160000.0,261250.0,330000.0,15
2382,50000.0,145000.0,197500.0,310500.0,343500.0,15
2386,8000.0,9500.0,18500.0,35250.0,60000.0,4
2387,20000.0,20000.0,20000.0,20000.0,20000.0,1
2388,50000.0,115750.0,180000.0,252250.0,485000.0,24
2390,10000.0,215500.0,320000.0,397500.0,1050000.0,107
2395,5000.0,55000.0,92500.0,111250.0,185000.0,10
2396,13000.0,47500.0,80000.0,105000.0,178000.0,15
2397,50000.0,112500.0,175000.0,175000.0,175000.0,3
2398,12000.0,12000.0,12000.0,12000.0,12000.0,1
2399,25000.0,65000.0,90000.0,160000.0,200000.0,5
2400,6500.0,110000.0,166000.0,310000.0,715000.0,120
2401,45000.0,56250.0,80000.0,113750.0,155000.0,4
2402,36000.0,107500.0,205000.0,299500.0,430000.0,15
2403,22000.0,105000.0,136500.0,145000.0,210000.0,5
2404,40000.0,138500.0,210000.0,272500.0,400000.0,23
2406,29000.0,45000.0,84500.0,180000.0,680000.0,5
2408,24000.0,24000.0,24000.0,24000.0,24000.0,1
2409,2000.0,27000.0,60000.0,90000.0,770000.0,10
2410,55000.0,55000.0,73250.0,97375.0,115000.0,4
2415,263000.0,302250.0,345000.0,513750.0,600000.0,6
2420,37500.0,301250.0,375000.0,523750.0,795000.0,62
2421,160000.0,390000.0,665000.0,800000.0,1650500.0,33
2422,67500.0,233750.0,323250.0,429000.0,2100000.0,136
2423,10000.0,300000.0,410000.0,650000.0,1450000.0,67
2424,70000.0,145625.0,212500.0,381000.0,500000.0,10
2425,127500.0,320000.0,420000.0,710000.0,975000.0,33
2426,100000.0,351250.0,397000.0,419975.0,900000.0,14
2427,100000.0,358500.0,475000.0,622500.0,1215000.0,99
2428,30000.0,365000.0,470000.0,625500.0,18500000.0,687
2429,300.0,294500.0,367500.0,487500.0,1815000.0,191
2430,55000.0,290000.0,382000.0,535500.0,2800000.0,747
2431,102500.0,325000.0,435000.0,525000.0,3850000.0,133
2439,195000.0,416250.0,525000.0,664250.0,890000.0,46
2440,20000.0,255000.0,330000.0,475000.0,5170000.0,413
2441,100000.0,300000.0,365000.0,520000.0,1050000.0,57
2443,55000.0,407500.0,490000.0,590000.0,5390000.0,180
2444,55000.0,410000.0,520000.0,639000.0,2950000.0,1202
2445,198000.0,495000.0,605000.0,780000.0,6000000.0,137
2446,269.0,375000.0,462000.0,597500.0,1200000.0,295
2447,8325.0,300000.0,419000.0,550000.0,2025000.0,121
2448,70000.0,326000.0,415000.0,526250.0,1850000.0,175
2449,4000.0,256250.0,310000.0,443500.0,640000.0,46
2450,5000.0,370000.0,495000.0,670000.0,3700000.0,914
2452,155000.0,405000.0,465000.0,578500.0,3000000.0,271
2453,69000.0,312500.0,375000.0,447500.0,2650000.0,51
2454,20000.0,486250.0,642000.0,767500.0,2700000.0,99
2455,220000.0,407500.0,470000.0,620000.0,1655000.0,59
2456,10000.0,445000.0,550000.0,670000.0,5000000.0,284
2460,21247.0,265000.0,330000.0,425000.0,2411929.0,558
2462,95000.0,392500.0,490000.0,597000.0,1530000.0,47
2463,11000.0,349000.0,442500.0,535000.0,1170000.0,157
2464,5000.0,417500.0,520000.0,685000.0,2250000.0,197
2465,285000.0,346250.0,425000.0,556250.0,980000.0,6
2466,77500.0,390000.0,440000.0,525000.0,1935000.0,45
2469,35000.0,153000.0,300000.0,470000.0,1125000.0,69
2470,40000.0,253500.0,295000.0,369500.0,3025000.0,263
2471,47500.0,282500.0,342000.0,390000.0,1000000.0,35
2472,10000.0,320625.0,385000.0,478000.0,722000.0,34
2473,45000.0,380750.0,505000.0,635000.0,930000.0,51
2474,9500.0,285000.0,345000.0,465000.0,1875000.0,105
2475,60000.0,87500.0,120000.0,175000.0,360000.0,9
2476,45000.0,136250.0,152500.0,212250.0,1300000.0,8
2477,15000.0,430000.0,542500.0,670000.0,2250000.0,204
2478,8400.0,462500.0,630000.0,820000.0,6000000.0,667
2479,100000.0,850000.0,1080000.0,1600000.0,4400000.0,89
2480,1178.0,329250.0,400000.0,544850.0,3000000.0,850
2481,79000.0,800000.0,1115000.0,1636000.0,18850000.0,285
2482,185000.0,635000.0,757500.0,934500.0,2500000.0,117
2483,10000.0,635083.25,739500.0,880000.0,2300000.0,226
2484,5000.0,439000.0,537000.0,710000.0,2800000.0,353
2485,6500.0,373000.0,509900.0,611900.0,2700000.0,556
2486,8350.0,430000.0,540000.0,645000.0,2075000.0,793
2487,90500.0,500000.0,760000.0,1100000.0,4250000.0,453
2488,176667.0,415000.0,552000.0,755000.0,2750000.0,73
2489,77000.0,517500.0,680000.0,780000.0,2800000.0,163
2490,200000.0,400000.0,617000.0,700000.0,1050000.0,21
2500,5500.0,500000.0,635000.0,826750.0,6100000.0,910
2502,34000.0,426750.0,495000.0,600000.0,1410000.0,144
2505,187000.0,500000.0,599000.0,682000.0,1825000.0,67
2506,219925.0,420000.0,476000.0,555000.0,911295.0,88
2508,19000.0,737000.0,856000.0,1006250.0,2510000.0,122
2515,12000.0,814375.0,1067500.0,1342500.0,4100000.0,188
2516,9300.0,773000.0,920000.0,1257500.0,3800000.0,95
2517,16200.0,656250.0,773000.0,905000.0,2000000.0,214
2518,50000.0,540000.0,650000.0,770000.0,2130000.0,318
2519,100000.0,610000.0,750000.0,880000.0,3000000.0,263
2525,6500.0,618750.0,706787.5,811250.0,1620000.0,160
2526,54000.0,480000.0,595000.0,744275.0,2350000.0,251
2527,29250.0,485000.0,566500.0,650000.0,1400000.0,616
2528,7950.0,450000.0,525000.0,649000.0,2820000.0,321
2529,6700.0,565000.0,680500.0,850000.0,2500000.0,534
2530,120000.0,470000.0,550000.0,630000.0,2700000.0,623
2533,7000.0,675000.0,795000.0,986250.0,2730000.0,372
2534,250000.0,737500.0,905000.0,1190000.0,4900000.0,111
2535,80000.0,662500.0,910000.0,1350000.0,5200000.0,169
2536,5000.0,381500.0,476250.0,625000.0,2100000.0,632
2537,15000.0,380000.0,485000.0,630500.0,1700000.0,300
2538,332500.0,577500.0,740000.0,888500.0,1360000.0,43
2539,1000.0,470000.0,560000.0,686875.0,4450000.0,490
2540,4790.0,420000.0,520000.0,685000.0,5000000.0,1083
2541,5430.0,379375.0,465000.0,560000.0,2547000.0,536
2545,220000.0,422500.0,485000.0,665000.0,1600000.0,26
2546,125000.0,368750.0,487000.0,638125.0,2900000.0,272
2548,51250.0,314500.0,460000.0,600000.0,1515000.0,288
2549,90000.0,364000.0,510000.0,635000.0,1800000.0,69
2550,6000.0,335000.0,440000.0,605500.0,1800000.0,272
2551,76776.0,270000.0,380000.0,501908.0,1205000.0,75
2555,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,1
2556,190560.0,1647020.0,2537500.0,4262500.0,6800000.0,12
2557,74000.0,595000.0,685000.0,810000.0,8449200.0,419
2558,112000.0,509962.5,564500.0,630000.0,890000.0,122
2559,395000.0,640000.0,650000.0,695000.0,835000.0,11
2560,1000.0,460000.0,525000.0,615000.0,22450000.0,1173
2563,2214900.0,2605615.0,2850000.0,3025000.0,3500000.0,7
2564,310000.0,433125.0,521000.0,610000.0,1250000.0,126
2565,50000.0,442000.0,610000.0,720000.0,49500000.0,605
2566,5600.0,525000.0,580000.0,647500.0,4675000.0,283
2567,8200.0,585000.0,692500.0,803750.0,9322550.0,602
2568,670000.0,1181250.0,1260000.0,1487500.0,2620000.0,10
2569,120000.0,711250.0,865000.0,1097500.0,1250000.0,14
2570,30000.0,625000.0,695000.0,795000.0,14400000.0,1175
2571,70000.0,593752.0,720000.0,988750.0,21350000.0,180
2572,71000.0,315000.0,590000.0,680000.0,2607000.0,91
2573,100000.0,486250.0,575000.0,709000.0,2600000.0,102
2574,325000.0,490000.0,660000.0,1050000.0,2500000.0,57
2575,85000.0,545000.0,660000.0,830000.0,5150000.0,336
2576,17750.0,727750.0,995000.0,1439500.0,8200000.0,374
2577,28083.0,541500.0,730000.0,1085000.0,9250000.0,292
2578,80000.0,624000.0,755000.0,960000.0,4600000.0,73
2579,100000.0,447500.0,648750.0,931250.0,6000000.0,100
2580,10000.0,325000.0,415000.0,520000.0,13965000.0,524
2581,50000.0,351250.0,508750.0,811250.0,4650000.0,44
2582,3300.0,400000.0,575000.0,829000.0,9550000.0,247
2583,15000.0,280000.0,350000.0,433500.0,3230000.0,87
2584,62000.0,65000.0,70500.0,300000.0,460000.0,9
2585,30000.0,113750.0,135000.0,172500.0,285000.0,7
2586,22450.0,126250.0,216500.0,301250.0,615000.0,44
2587,5000.0,159000.0,265000.0,340000.0,735000.0,33
2588,78000.0,214000.0,350000.0,425000.0,500000.0,3
2590,29000.0,172375.0,233500.0,303750.0,655000.0,140
2594,10000.0,217500.0,283000.0,360000.0,915000.0,209
2611,870000.0,870000.0,870000.0,870000.0,870000.0,1
2618,735000.0,1150000.0,1200000.0,1400000.0,1725000.0,9
2619,350000.0,629000.0,749500.0,911625.0,2100000.0,164
2620,20000.0,350000.0,500000.0,661250.0,4150000.0,967
2621,243750.0,579000.0,717500.0,902500.0,3625000.0,136
2622,48000.0,367500.0,480000.0,600000.0,1850000.0,81
2623,145000.0,261750.0,300000.0,319750.0,800000.0,18
2626,140000.0,348750.0,412500.0,494250.0,810000.0,14
2627,82000.0,303000.0,440000.0,695000.0,1910000.0,185
2628,5000.0,223250.0,320000.0,370000.0,1155000.0,56
2629,100000.0,208750.0,260000.0,313000.0,460000.0,19
2630,18000.0,254000.0,320000.0,420000.0,1375000.0,185
2631,77500.0,177000.0,230000.0,257000.0,390000.0,13
2632,20000.0,156000.0,218000.0,290000.0,495000.0,37
2633,35000.0,85000.0,160000.0,170000.0,362000.0,5
