suburb,0p,25p,50p,75p,100p,count
BEAUMONT HILLS,618000.0,1618000.0,1770000.0,1917500.0,2450000.0,123
BECKOM,9400.0,24550.0,39700.0,54850.0,70000.0,2
BECTIVE,760000.0,955000.0,1062500.0,1108750.0,1120000.0,4
BEDGERABONG,289000.0,289000.0,289000.0,289000.0,289000.0,1
BEECHWOOD,499000.0,816000.0,940000.0,1250000.0,1430000.0,21
BEECROFT,10000.0,1730000.0,2211000.0,2639100.0,6550000.0,152
BEELBANGERA,445000.0,615000.0,785000.0,838500.0,892000.0,3
BEGA,150000.0,500000.0,600000.0,746250.0,1600000.0,86
BELFIELD,325000.0,755250.0,1300000.0,1643750.0,3026000.0,80
BELFORD,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,1
BELGRAVIA,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1
BELIMBLA PARK,80000.0,307448.5,1300000.0,1455000.0,2025000.0,11
BELL,635000.0,792500.0,950000.0,1055000.0,1160000.0,3
BELLA VISTA,450000.0,1568000.0,2056125.0,2501350.0,5200000.0,144
BELLAMBI,287500.0,602500.0,815000.0,1048500.0,1285000.0,59
BELLANGRY,1025000.0,1043750.0,1062500.0,1081250.0,1100000.0,2
BELLATA,64118.0,100000.0,210000.0,237000.0,340000.0,5
BELLBIRD,20000.0,278750.0,382500.0,596250.0,1295000.0,108
BELLBIRD HEIGHTS,395000.0,485625.0,545000.0,610000.0,900000.0,18
BELLBROOK,345000.0,430000.0,700000.0,730000.0,730000.0,5
BELLEVUE HILL,405000.0,1146250.0,2125000.0,6562500.0,105000000.0,298
BELLINGEN,27500.0,620000.0,750000.0,951250.0,2900000.0,68
BELLMOUNT FOREST,850000.0,1000000.0,1075000.0,1160000.0,1340000.0,4
BELMONT,310000.0,692500.0,867500.0,1077500.0,4000000.0,127
BELMONT NORTH,44000.0,660000.0,750000.0,865500.0,3675000.0,99
BELMONT SOUTH,350000.0,685000.0,730000.0,795000.0,1125000.0,19
BELMORE,138000.0,530000.0,705000.0,1400375.0,5500000.0,234
BELMORE RIVER,700000.0,750000.0,800000.0,1112500.0,1425000.0,3
BELROSE,200000.0,1290000.0,2060444.0,2350000.0,12500000.0,109
BEMBOKA,295000.0,404250.0,530000.0,1319500.0,1999000.0,7
BEN BULLEN,1020000.0,1020000.0,1020000.0,1020000.0,1020000.0,1
BENANDARAH,850000.0,850000.0,850000.0,850000.0,850000.0,1
BENDALONG,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,1
BENDEMEER,49500.0,313000.0,390000.0,445000.0,960000.0,11
BENDICK MURRELL,150000.0,183750.0,292500.0,495000.0,600000.0,6
BENDOLBA,650000.0,765000.0,875000.0,1000000.0,1135000.0,5
BENDOURA,1075000.0,1075000.0,1075000.0,1075000.0,1075000.0,1
BENNETTS GREEN,1208400.0,1208400.0,1208400.0,1208400.0,1208400.0,1
BENOLONG,650000.0,650000.0,650000.0,650000.0,650000.0,1
BENSVILLE,75000.0,910000.0,1110000.0,1376500.0,2600000.0,24
BENTLEY,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,2
BERALA,35000.0,470000.0,905000.0,1205000.0,2210000.0,101
BERAMBING,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1
BERESFIELD,183334.0,535875.0,600000.0,669750.0,3875000.0,58
BERGALIA,791000.0,798250.0,805500.0,812750.0,820000.0,2
BERKELEY,46875.0,650000.0,712500.0,810000.0,3150000.0,101
BERKELEY VALE,140000.0,640000.0,750000.0,884375.0,1630000.0,202
BERKSHIRE PARK,1675000.0,2650000.0,2850000.0,2870000.0,2950000.0,5
BERMAGUI,290000.0,750250.0,840000.0,1075000.0,10500000.0,55
BEROWRA,750000.0,1297500.0,1442000.0,1655750.0,2250000.0,67
BEROWRA HEIGHTS,113000.0,1250000.0,1345000.0,1465000.0,2210000.0,58
BEROWRA WATERS,355000.0,651250.0,857500.0,1198750.0,1900000.0,4
BERRAMBOOL,430000.0,559375.0,787500.0,853750.0,1028000.0,10
BERRARA,380000.0,845000.0,1000000.0,1140000.0,1510000.0,7
BERRICO,1275000.0,1275000.0,1275000.0,1275000.0,1275000.0,1
BERRIDALE,220000.0,545000.0,675000.0,847500.0,2150000.0,31
BERRIGAN,127500.0,197750.0,250000.0,301250.0,750000.0,28
BERRIMA,1300000.0,1715000.0,2600000.0,3727510.0,9300000.0,21
BERRY,290000.0,1385000.0,1700000.0,2240000.0,7000000.0,59
BETHUNGRA,320000.0,398750.0,537500.0,832500.0,1380000.0,4
BEVENDALE,150000.0,262500.0,300000.0,331250.0,425000.0,4
BEVERLEY PARK,650000.0,952500.0,1400000.0,1867500.0,3010000.0,34
BEVERLY HILLS,250000.0,907500.0,1425000.0,1730000.0,2975000.0,120
BEWONG,632000.0,632000.0,632000.0,632000.0,632000.0,1
BEXHILL,475000.0,951250.0,1175000.0,1571250.0,1900000.0,8
BEXLEY,75000.0,670000.0,881000.0,1472250.0,3100000.0,392
BEXLEY NORTH,550000.0,1132000.0,1486000.0,1715000.0,2760000.0,44
BIBBENLUKE,230000.0,302500.0,375000.0,447500.0,520000.0,2
BIDDON,230000.0,622500.0,1015000.0,1407500.0,1800000.0,2
BIDWILL,400000.0,622500.0,660000.0,683000.0,780000.0,11
BIG HILL,835000.0,835000.0,835000.0,835000.0,835000.0,1
BIG SPRINGS,450000.0,450000.0,450000.0,450000.0,450000.0,1
BIGGA,30000.0,240000.0,430000.0,610000.0,850000.0,7
BILAMBIL,975000.0,1065000.0,1400000.0,1543750.0,1630000.0,8
BILAMBIL HEIGHTS,190000.0,790000.0,910000.0,1100000.0,3375000.0,71
BILBUL,470000.0,600000.0,730000.0,760000.0,790000.0,3
BILGOLA BEACH,2185000.0,3433750.0,3882500.0,3923750.0,3950000.0,4
BILGOLA PLATEAU,1100000.0,2100000.0,2400000.0,2800000.0,4700000.0,49
BILLIMARI,70000.0,112500.0,155000.0,197500.0,240000.0,2
BILLINUDGEL,1130000.0,1242500.0,1355000.0,1615000.0,1875000.0,3
BILLYS CREEK,420000.0,420000.0,420000.0,420000.0,420000.0,1
BILLYWILLINGA,770000.0,812500.0,855000.0,870000.0,885000.0,3
BILPIN,925000.0,1360000.0,2300000.0,2550000.0,2600000.0,5
BIMBI,25000.0,176250.0,327500.0,478750.0,630000.0,2
BIMBIMBIE,955000.0,1018750.0,1082500.0,1146250.0,1210000.0,2
BINALONG,280000.0,417000.0,470000.0,536000.0,1700000.0,9
BINDA,799000.0,874250.0,949500.0,1024750.0,1100000.0,2
BINGARA,10000.0,253500.0,315000.0,374000.0,1200000.0,39
BINGIE,1340000.0,1340000.0,1340000.0,1340000.0,1340000.0,1
BINGLEBURRA,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1
BINJURA,635000.0,865250.0,975000.0,1007750.0,1150000.0,10
BINNA BURRA,850000.0,1875000.0,2900000.0,2950000.0,3000000.0,3
BINNAWAY,30000.0,87500.0,154000.0,205000.0,900000.0,18
BIRCHGROVE,92500.0,1900000.0,2405000.0,3779810.0,14100000.0,61
BIRMINGHAM GARDENS,390000.0,607500.0,645000.0,733750.0,843000.0,48
BIRRONG,462500.0,992000.0,1110000.0,1335000.0,1950000.0,27
BISHOPS BRIDGE,2425000.0,2425000.0,2425000.0,2425000.0,2425000.0,1
BITHRAMERE,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1
BLACK HEAD,280000.0,800000.0,950000.0,1040000.0,1750000.0,9
BLACK HILL,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,1
BLACK MOUNTAIN,177500.0,503375.0,616000.0,1112500.0,2590000.0,4
BLACK RANGE,1060000.0,1060000.0,1060000.0,1060000.0,1060000.0,1
BLACK SPRINGS,460000.0,755000.0,1050000.0,1230000.0,1410000.0,3
BLACKALLS PARK,260000.0,600000.0,650000.0,700000.0,1348500.0,49
BLACKBUTT,140000.0,658750.0,835000.0,1086625.0,1440000.0,38
BLACKETT,520000.0,596250.0,648500.0,686750.0,855000.0,30
BLACKHEATH,53333.0,725000.0,820000.0,1013750.0,3222000.0,118
BLACKMANS POINT,2215000.0,2215000.0,2215000.0,2215000.0,2215000.0,1
BLACKSMITHS,205000.0,845000.0,920000.0,1176055.5,1800000.0,19
BLACKTOWN,85000.0,520000.0,728500.0,925000.0,7625000.0,1044
BLACKWALL,230000.0,676500.0,870000.0,1389275.75,6900000.0,42
BLAIR ATHOL,250000.0,770000.0,900000.0,995000.0,1255500.0,23
BLAIRMOUNT,190000.0,700000.0,884000.0,923500.0,1000000.0,4
BLAKEBROOK,270000.0,347500.0,425000.0,502500.0,580000.0,2
BLAKEHURST,400000.0,1420000.0,2150000.0,2850000.0,9500000.0,113
BLAKNEY CREEK,270000.0,270000.0,270000.0,270000.0,270000.0,1
BLANDFORD,60000.0,233750.0,372250.0,543750.0,2000000.0,8
BLAXLAND,262500.0,832500.0,965000.0,1190000.0,2600000.0,103
BLAXLANDS CREEK,360000.0,465000.0,500000.0,531250.0,625000.0,4
BLAXLANDS RIDGE,700000.0,1047500.0,1125000.0,1310000.0,1680000.0,7
BLAYNEY,163000.0,365000.0,492500.0,590000.0,1500000.0,80
BLIGH PARK,110000.0,741250.0,847000.0,979500.0,1470000.0,106
BLIGHTY,360000.0,360000.0,360000.0,360000.0,360000.0,1
BLUE BAY,605000.0,1078750.0,1562500.0,1856250.0,5200000.0,26
BLUE HAVEN,66500.0,630750.0,687500.0,760290.25,3180000.0,112
BLUE KNOB,680000.0,680000.0,680000.0,680000.0,680000.0,1
BLUEYS BEACH,700000.0,806250.0,1260000.0,2225000.0,2400000.0,8
BOAMBEE,460000.0,970000.0,1260000.0,1590000.0,1737000.0,9
BOAMBEE EAST,300000.0,630000.0,740500.0,824000.0,1100000.0,92
BOAT HARBOUR,350000.0,902500.0,1462500.0,1705000.0,3000000.0,18
BOBIN,70000.0,395000.0,720000.0,780000.0,840000.0,3
BOBS FARM,600486.0,856250.0,1062500.0,1418750.0,2350000.0,12
BOCOBLE,600000.0,686000.0,700000.0,840000.0,940000.0,5
BODALLA,499000.0,547375.0,581000.0,884250.0,1000000.0,6
BOEILL CREEK,610000.0,610000.0,610000.0,610000.0,610000.0,1
BOGAN GATE,24500.0,55000.0,84950.0,260000.0,292000.0,7
BOGANGAR,125000.0,765000.0,1100000.0,1452500.0,2600000.0,68
BOGEE,465000.0,521250.0,577500.0,633750.0,690000.0,2
BOGGABILLA,10000.0,100000.0,110000.0,130000.0,1900000.0,13
BOGGABRI,10000.0,210000.0,260000.0,350000.0,900000.0,35
BOHNOCK,620000.0,902500.0,1185000.0,1467500.0,1750000.0,2
BOLONG,300000.0,1575000.0,2850000.0,4125000.0,5400000.0,2
BOLTON POINT,375000.0,562000.0,610000.0,815000.0,1500000.0,17
BOLWARRA,550000.0,713750.0,895000.0,1125000.0,2600000.0,27
BOLWARRA HEIGHTS,550000.0,723750.0,850000.0,1150000.0,2000000.0,60
BOMADERRY,150000.0,575000.0,640000.0,745000.0,2050000.0,129
BOMBAH POINT,1750000.0,1750000.0,1750000.0,1750000.0,1750000.0,1
BOMBALA,100000.0,265000.0,340000.0,390000.0,1000000.0,29
BOMBAY,950000.0,950000.0,950000.0,950000.0,950000.0,1
BOMBIRA,379000.0,1015000.0,1180000.0,1546250.0,2050000.0,16
BOMBO,1107500.0,1262500.0,1620000.0,1722500.0,1825000.0,6
BOMBOWLEE,250000.0,887500.0,1525000.0,2162500.0,2800000.0,2
BOMEN,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1
BONALBO,42500.0,194500.0,245000.0,257250.0,350000.0,11
BONDI,81000.0,1187500.0,1855000.0,3871940.5,30000000.0,227
BONDI BEACH,410000.0,1150000.0,1650000.0,2780000.0,22500000.0,317
BONDI JUNCTION,73250.0,995000.0,1440000.0,2187500.0,167000000.0,311
BONNELLS BAY,90000.0,653750.0,785000.0,922500.0,1750000.0,84
BONNET BAY,1177000.0,1402000.0,1523000.0,1850000.0,3500000.0,33
BONNY HILLS,325000.0,807500.0,935000.0,1052500.0,2300000.0,48
BONNYRIGG,200000.0,629000.0,809900.0,917500.0,1750000.0,91
BONNYRIGG HEIGHTS,152582.0,870000.0,1075000.0,1290000.0,1610000.0,37
BONSHAW,150000.0,162500.0,175000.0,247500.0,320000.0,3
BONVILLE,20000.0,560000.0,879000.0,1257175.0,2500000.0,51
BOOERIE CREEK,460000.0,523750.0,587500.0,651250.0,715000.0,2
BOOKER BAY,450000.0,756250.0,1010000.0,1437500.0,6500000.0,50
BOOLAMBAYTE,680000.0,770000.0,860000.0,990000.0,1120000.0,3
BOOLAROO,375000.0,435000.0,614500.0,739375.0,2050000.0,108
BOOMANOOMANA,490000.0,490000.0,490000.0,490000.0,490000.0,1
BOOMERANG BEACH,355000.0,568750.0,1555000.0,1837500.0,6000000.0,30
BOOMI,15000.0,15000.0,15000.0,15000.0,15000.0,1
BOORABEE PARK,450000.0,555000.0,660000.0,780000.0,900000.0,3
BOORAGUL,590000.0,658750.0,688500.0,816250.0,7950000.0,12
BOORAL,680000.0,950000.0,1200000.0,1300000.0,1440000.0,5
BOOROLONG,400000.0,400000.0,400000.0,400000.0,400000.0,1
BOOROOMA,440000.0,700000.0,739000.0,794000.0,1050000.0,49
BOOROWA,150000.0,287500.0,410000.0,540000.0,1650000.0,32
BOOTAWA,680000.0,867500.0,1065000.0,1200000.0,1200000.0,4
BOOYONG,850000.0,850000.0,850000.0,850000.0,850000.0,2
BORA RIDGE,355000.0,355000.0,355000.0,355000.0,355000.0,1
BORAMBIL,760000.0,760000.0,760000.0,760000.0,760000.0,1
BOREE CREEK,35000.0,46250.0,57500.0,68750.0,80000.0,2
BORENORE,950000.0,1350000.0,1750000.0,2150000.0,2550000.0,2
BOSSLEY PARK,5000.0,851000.0,1020000.0,1200000.0,2250000.0,117
BOSTOBRICK,495000.0,555000.0,615000.0,640000.0,665000.0,3
BOTANY,450000.0,750000.0,970000.0,1500000.0,3500000.0,269
BOTOBOLAR,400000.0,400000.0,400000.0,400000.0,400000.0,1
BOURKE,500.0,35000.0,95000.0,155000.0,310000.0,33
BOURKELANDS,325000.0,571250.0,655000.0,750625.0,2050000.0,46
BOURNDA,245000.0,340000.0,435000.0,530000.0,625000.0,2
BOW BOWING,650000.0,754000.0,802500.0,869000.0,1110000.0,18
BOWAN PARK,1000000.0,1087500.0,1175000.0,1262500.0,1350000.0,2
BOWEN MOUNTAIN,280000.0,704000.0,803000.0,865000.0,1350000.0,37
BOWENFELS,240000.0,385000.0,445000.0,860000.0,1180000.0,25
BOWMAN,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1
BOWNA,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0,1
BOWNING,250000.0,465000.0,695000.0,880000.0,1100000.0,9
BOWRAL,170000.0,995000.0,1395000.0,1837500.0,9750000.0,255
BOWRAVILLE,5700.0,367500.0,415000.0,480000.0,1035000.0,31
BOX HILL,220000.0,688000.0,950000.0,1282875.0,12750000.0,604
BRADBURY,248000.0,596500.0,760000.0,830000.0,1523500.0,180
BRADFIELD,1375000.0,6050000.0,11500000.0,14500000.0,15400000.0,7
BRAEFIELD,175000.0,175000.0,175000.0,175000.0,175000.0,1
BRAEMAR,496000.0,621500.0,819500.0,935000.0,1200000.0,25
BRAIDWOOD,300000.0,645000.0,751250.0,866250.0,1820000.0,42
