postcode,0p,25p,50p,75p,100p,count
2000,4300.0,795500.0,1120000.0,1600000.0,120000000.0,1091
2007,160000.0,673400.0,865000.0,1148750.0,3985000.0,270
2008,2000.0,670000.0,894960.0,1299000.0,3350000.0,397
2009,31250.0,768750.0,1120000.0,1669875.0,12800000.0,360
2010,87000.0,781250.0,1135000.0,1666750.0,26000000.0,930
2011,45000.0,600000.0,950000.0,1550000.0,17150000.0,686
2015,77000.0,666500.0,840000.0,1300000.0,9000000.0,527
2016,300000.0,820000.0,1180000.0,1500000.0,4500000.0,285
2017,27600.0,688000.0,836500.0,1020000.0,2810000.0,1605
2018,307500.0,699000.0,868500.0,1115550.0,3350000.0,452
2019,40000.0,699500.0,880000.0,1225000.0,5050000.0,503
2020,8770.0,760000.0,880000.0,1110000.0,2470000.0,1212
2021,50000.0,1175000.0,1900000.0,2700000.0,10500000.0,418
2022,30000.0,830000.0,1225000.0,1870000.0,8125000.0,492
2023,18950.0,1070000.0,2050000.0,4288000.0,11000000.0,245
2024,103000.0,1080000.0,1700000.0,3000000.0,14500000.0,228
2025,517400.0,1370000.0,2300000.0,3800000.0,16500000.0,189
2026,16000.0,975000.0,1370000.0,2199000.0,14750000.0,962
2027,25000.0,1372750.0,2670000.0,4595000.0,71000000.0,294
2028,29500.0,1314000.0,2135000.0,3500000.0,13300000.0,158
2029,50000.0,1062000.0,1500000.0,2912500.0,19180000.0,223
2030,39500.0,1200000.0,2308000.0,4280500.0,47800000.0,307
2031,9500.0,879500.0,1172500.0,2105000.0,8340000.0,660
2032,260000.0,826000.0,1350000.0,2260000.0,6400000.0,134
2033,150000.0,733500.0,898000.0,1162500.0,8300000.0,391
2034,2800.0,920000.0,1250000.0,2020000.0,139500000.0,353
2035,13200.0,802500.0,1200000.0,1880000.0,210000000.0,519
2036,8100.0,750000.0,885000.0,1565000.0,17000000.0,621
2037,225000.0,888000.0,1330000.0,1799750.0,10000000.0,310
2038,24000.0,680773.25,1227500.0,1796500.0,3830000.0,230
2039,400000.0,1282500.0,1587500.0,2055000.0,4000000.0,232
2040,90000.0,1111000.0,1465000.0,1754125.0,4415000.0,424
2041,92500.0,1337000.0,1825000.0,2500000.0,11750000.0,357
2042,6000.0,755250.0,1167500.0,1523750.0,5810000.0,458
2043,184000.0,732500.0,975000.0,1275000.0,3100000.0,261
2044,275000.0,973500.0,1200000.0,1362500.0,6150000.0,155
2045,645000.0,1520000.0,2050000.0,2612000.0,4620000.0,57
2046,50000.0,860000.0,1100000.0,1827500.0,9500000.0,626
