suburb,0p,25p,50p,75p,100p,count
ARAKOON,525000.0,980000.0,1175000.0,1300000.0,1500000.0,13
ARALUEN,400000.0,535000.0,670000.0,715000.0,760000.0,3
ARCADIA,1374900.0,2931250.0,3600000.0,4500000.0,5400000.0,14
ARCADIA VALE,300000.0,630000.0,680000.0,860000.0,2800000.0,29
ARDGLEN,1000000.0,1062500.0,1125000.0,1187500.0,1250000.0,2
ARDING,250000.0,277500.0,305000.0,332500.0,360000.0,2
ARDLETHAN,3500.0,78125.0,118000.0,206250.0,335000.0,14
ARGENTON,175000.0,580000.0,665000.0,735000.0,892500.0,37
ARGENTS HILL,250000.0,250000.0,250000.0,250000.0,250000.0,1
ARIAH PARK,180000.0,195000.0,265000.0,330000.0,419000.0,7
ARKSTONE,170000.0,170000.0,170000.0,170000.0,170000.0,1
ARMATREE,13000.0,13000.0,13000.0,36000.0,105000.0,4
ARMIDALE,20000.0,380000.0,485000.0,601500.0,3700000.0,687
ARNCLIFFE,180400.0,650000.0,747300.0,1250000.0,9500000.0,237
ARNDELL PARK,519435.0,519435.0,519435.0,519435.0,519435.0,2
ARRAWARRA,922000.0,1024000.0,1126000.0,1228000.0,1330000.0,2
ARRAWARRA HEADLAND,550000.0,933750.0,1235000.0,1517500.0,3100000.0,8
ARTARMON,230000.0,910000.0,1125000.0,3170000.0,14850000.0,169
ARTHURVILLE,415000.0,415000.0,415000.0,415000.0,415000.0,1
ASHBURY,1192500.0,1700000.0,1950000.0,2375000.0,3650000.0,31
ASHBY,565000.0,750000.0,785000.0,1025000.0,2000000.0,5
ASHBY HEIGHTS,800000.0,885000.0,970000.0,1040000.0,1110000.0,3
ASHCROFT,397500.0,750000.0,805000.0,887500.0,1105000.0,39
ASHFIELD,210000.0,677375.0,798000.0,1300075.0,5825000.0,432
ASHFORD,100000.0,165500.0,187500.0,295500.0,1390000.0,14
ASHLEY,90000.0,240000.0,300000.0,320000.0,800000.0,13
ASHMONT,72000.0,234500.0,340000.0,450000.0,1245000.0,100
ASHTONFIELD,90000.0,687500.0,782500.0,921250.0,1700000.0,80
ASQUITH,300000.0,656250.0,710000.0,1362500.0,5300000.0,166
ATHOLWOOD,1270000.0,1285000.0,1300000.0,1315000.0,1330000.0,2
ATTUNGA,30000.0,220000.0,312000.0,389500.0,1080000.0,13
AUBURN,62500.0,475000.0,650000.0,995000.0,4450000.0,487
AUBURN VALE,799000.0,799000.0,799000.0,799000.0,799000.0,1
AUSTINMER,450000.0,1322500.0,1890000.0,2390000.0,4305000.0,38
AUSTRAL,58300.0,454325.0,674000.0,945250.0,17820000.0,468
AVALON BEACH,36000.0,1416250.0,2430000.0,3426250.0,9000000.0,202
AVOCA,1700000.0,2187500.0,2800000.0,3712500.0,5100000.0,4
AVOCA BEACH,810000.0,1315000.0,1610000.0,2125000.0,8500000.0,75
AVONDALE,168000.0,662500.0,753500.0,888750.0,14100000.0,30
AVONSIDE,890000.0,1545000.0,2200000.0,2275000.0,2350000.0,3
AWABA,600000.0,843750.0,1087500.0,1331250.0,1575000.0,2
AYLMERTON,675000.0,825000.0,975000.0,1137500.0,1300000.0,3
BAAN BAA,60000.0,70000.0,80000.0,164000.0,248000.0,3
BACK CREEK,1000000.0,1175000.0,1350000.0,1525000.0,1700000.0,2
BACK FOREST,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,1
BACKMEDE,635000.0,711250.0,787500.0,863750.0,940000.0,2
BADGERYS CREEK,8500000.0,9380000.0,9500000.0,13000000.0,15000000.0,5
BAGNOO,840000.0,840000.0,840000.0,840000.0,840000.0,1
BAKERS CREEK,310000.0,310000.0,310000.0,310000.0,310000.0,1
BALACLAVA,210000.0,565000.0,850000.0,1030000.0,1387500.0,13
BALCOLYN,520000.0,670625.0,832500.0,946250.0,2300000.0,24
BALD HILLS,1350000.0,1483750.0,1617500.0,1751250.0,1885000.0,2
BALD RIDGE,520000.0,520000.0,520000.0,520000.0,520000.0,1
BALGOWLAH,200000.0,1241250.0,2320000.0,3143750.0,6000000.0,174
BALGOWLAH HEIGHTS,2035000.0,3675000.0,4627000.0,5025000.0,12150000.0,47
BALGOWNIE,70000.0,925000.0,1110000.0,1307500.0,2800000.0,87
BALLADORAN,525000.0,748125.0,971250.0,1194375.0,1417500.0,2
BALLALABA,700000.0,700000.0,700000.0,700000.0,700000.0,1
BALLDALE,120000.0,127500.0,130000.0,142500.0,180000.0,4
BALLENGARRA,2575000.0,2575000.0,2575000.0,2575000.0,2575000.0,2
BALLIMORE,97000.0,97000.0,97000.0,97000.0,97000.0,1
BALLINA,170000.0,680000.0,860000.0,1146250.0,3315000.0,188
BALMAIN,25000.0,1461250.0,2200000.0,3042500.0,12350000.0,230
BALMAIN EAST,325000.0,1043750.0,2200000.0,3572500.0,19760825.0,31
BALMORAL,374000.0,726500.0,821000.0,1282500.0,1850000.0,24
BALRANALD,5000.0,207500.0,257500.0,360000.0,570000.0,24
BAMARANG,3250000.0,3312500.0,3375000.0,3437500.0,3500000.0,2
BANDON GROVE,590000.0,620000.0,1780000.0,3160000.0,5500000.0,5
BANGALEE,905000.0,1010000.0,1300000.0,1533750.0,2625000.0,10
BANGALOW,97500.0,1500000.0,1800000.0,2225000.0,8587500.0,61
BANGHEET,500000.0,740100.0,980200.0,1220300.0,1460400.0,2
BANGO,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,1
BANGOR,300000.0,1203750.0,1430000.0,1597500.0,2320000.0,60
BANKSIA,518000.0,1192500.0,1457500.0,1592500.0,2050000.0,42
BANKSMEADOW,273000.0,722375.0,1013900.0,1215500.0,2310000.0,24
BANKSTOWN,200000.0,480000.0,550950.0,984000.0,16968000.0,587
BANNABY,380000.0,602500.0,825000.0,1047500.0,1270000.0,2
BANNISTER,950000.0,1312500.0,1675000.0,1737500.0,1800000.0,3
BANORA POINT,55000.0,685000.0,850000.0,1050000.0,5450000.0,360
BANYABBA,330000.0,330000.0,330000.0,330000.0,330000.0,1
BAR BEACH,485000.0,831250.0,1410000.0,5725000.0,6900000.0,22
BAR POINT,125000.0,412500.0,575000.0,809375.0,1175000.0,8
BARADINE,15000.0,70000.0,215000.0,300000.0,1390000.0,13
BARANGAROO,240000.0,3100000.0,10000000.0,23500000.0,44000000.0,25
BARDEN RIDGE,700000.0,1267500.0,1550000.0,1755000.0,9900000.0,47
BARDIA,50000.0,800000.0,866500.0,950500.0,2470000.0,124
BARDWELL PARK,880000.0,1160000.0,1591000.0,1904000.0,4635000.0,23
BARDWELL VALLEY,490000.0,1061250.0,1500000.0,1717500.0,2400000.0,40
BARELLAN,6000.0,123000.0,180000.0,240000.0,290000.0,9
BARGO,600000.0,877562.5,980000.0,1327500.0,4200000.0,64
BARHAM,125000.0,290000.0,380000.0,542500.0,950000.0,55
BARMEDMAN,35000.0,120000.0,170000.0,220000.0,300000.0,13
BARNSLEY,34000.0,602500.0,691000.0,791791.75,1400000.0,30
BAROOGA,250000.0,369000.0,453000.0,621250.0,1500000.0,40
BARRABA,55000.0,165000.0,228000.0,350000.0,700000.0,45
BARRACK HEIGHTS,228772.0,665000.0,780000.0,870000.0,1700000.0,89
BARRACK POINT,825000.0,1228750.0,1625000.0,1962500.0,3900000.0,8
BARRAGANYATTI,735000.0,790000.0,845000.0,900000.0,955000.0,2
BARRAGGA BAY,975000.0,1051250.0,1127500.0,1203750.0,1280000.0,2
BARRENGARRY,1390000.0,1775000.0,2480000.0,2600000.0,3220000.0,5
BARRINGTON,625000.0,797250.0,950000.0,1775000.0,2200888.0,7
BARRINGTON TOPS,595000.0,595000.0,595000.0,595000.0,595000.0,1
BARRY,620000.0,665000.0,710000.0,992500.0,1275000.0,3
BASIN VIEW,300000.0,591250.0,714500.0,811250.0,2400000.0,22
BASS HILL,20000.0,870000.0,1050000.0,1208250.0,3294267.0,120
BASSENDEAN,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1
BATAR CREEK,1200000.0,1237500.0,1500000.0,1775000.0,1850000.0,4
BATEAU BAY,160000.0,850000.0,1063750.0,1402500.0,3020000.0,216
BATEHAVEN,50000.0,469000.0,685000.0,825000.0,1950000.0,73
BATEMANS BAY,230000.0,450000.0,600000.0,775000.0,2200000.0,132
BATHURST,115000.0,465000.0,610000.0,790000.0,6100000.0,257
BATLOW,60000.0,212500.0,300000.0,466275.0,1258750.0,23
BAULKHAM HILLS,2500.0,1072500.0,1535500.0,1775000.0,15527000.0,516
BAW BAW,1375000.0,1528250.0,1681500.0,1834750.0,1988000.0,2
BAWLEY POINT,213667.0,920000.0,1100000.0,1687500.0,3200000.0,28
BAYVIEW,1723425.0,2407150.0,2875000.0,3975000.0,13388000.0,51
BEACON HILL,117000.0,1813750.0,2127500.0,2565000.0,6800000.0,82
BEACONSFIELD,375000.0,752500.0,1240000.0,1585000.0,3010000.0,32
BEAUMONT,3100000.0,3500000.0,3900000.0,4300000.0,4700000.0,2
BEAUMONT HILLS,800000.0,1511000.0,1705000.0,1882500.0,2650000.0,120
BEDGERABONG,50000.0,50000.0,50000.0,50000.0,50000.0,1
BEECHWOOD,240000.0,385000.0,682500.0,945000.0,2750000.0,33
BEECROFT,50000.0,1552550.0,2100000.0,2478750.0,6075000.0,150
BEELBANGERA,168750.0,350750.0,415500.0,468750.0,660000.0,10
BEGA,40000.0,426000.0,585000.0,690000.0,1800000.0,125
BELANGLO,3900000.0,3900000.0,3900000.0,3900000.0,3900000.0,1
BELFIELD,160000.0,773125.0,1370500.0,1839875.0,3880000.0,102
BELFORD,700000.0,700000.0,770000.0,1420000.0,2200000.0,5
BELIMBLA PARK,630000.0,1450000.0,1672500.0,2496250.0,3160000.0,8
BELL,243000.0,314000.0,385000.0,475000.0,565000.0,3
BELLA VISTA,250000.0,1595000.0,1995000.0,2510000.0,5000000.0,137
BELLAMBI,490000.0,580000.0,770000.0,1140000.0,1495000.0,61
BELLANGRY,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1
BELLATA,40000.0,133750.0,146250.0,183125.0,230000.0,6
BELLAWONGARAH,2635000.0,2913750.0,3192500.0,3471250.0,3750000.0,2
BELLBIRD,40000.0,220888.0,470000.0,675000.0,1655000.0,65
BELLBIRD HEIGHTS,325000.0,450000.0,515000.0,625000.0,860000.0,23
BELLBROOK,210000.0,300000.0,380000.0,423000.0,510000.0,5
BELLEVUE HILL,500000.0,1350000.0,2950000.0,6650000.0,37000000.0,237
BELLIMBOPINNI,390268.0,390268.0,390268.0,390268.0,390268.0,1
BELLINGEN,410000.0,800000.0,941750.0,1218750.0,1800000.0,58
BELLMOUNT FOREST,1270000.0,1270000.0,1270000.0,1270000.0,1270000.0,1
BELMONT,382500.0,718000.0,830000.0,1100000.0,4500000.0,155
BELMONT NORTH,200000.0,735000.0,880000.0,1028000.0,2800000.0,85
BELMONT SOUTH,350000.0,741250.0,840000.0,1102500.0,1450000.0,14
BELMORE,75000.0,533750.0,745000.0,1393750.0,14200000.0,184
BELMORE RIVER,650000.0,687500.0,725000.0,762500.0,800000.0,2
BELROSE,20000.0,846250.0,2127500.0,2600000.0,14723565.0,140
BEMBOKA,220000.0,427500.0,545000.0,868500.0,1100000.0,19
BEN BULLEN,560000.0,560000.0,560000.0,560000.0,560000.0,1
BEN LOMOND,135000.0,212500.0,290000.0,367500.0,445000.0,2
BENDALONG,2100000.0,2308750.0,2517500.0,2683750.0,2850000.0,3
BENDEMEER,30000.0,227000.0,300000.0,320000.0,920000.0,13
BENDICK MURRELL,230000.0,230000.0,230000.0,230000.0,230000.0,1
BENDOLBA,400000.0,542500.0,685000.0,697500.0,710000.0,3
BENDOURA,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1
BENEREMBAH,680000.0,680000.0,680000.0,680000.0,680000.0,1
BENNETTS GREEN,430000.0,430000.0,430000.0,430000.0,430000.0,1
BENOLONG,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1
BENSVILLE,300000.0,930000.0,1150000.0,1320000.0,3100000.0,33
BENTLEY,405000.0,536250.0,667500.0,798750.0,930000.0,2
BERALA,270000.0,665000.0,968000.0,1335000.0,3333000.0,89
BERESFIELD,395000.0,508500.0,587500.0,639750.0,4420000.0,90
BERGALIA,1330000.0,1407499.75,1466666.5,1700000.0,2300000.0,4
BERKELEY,7320.0,650000.0,710000.0,807500.0,3250000.0,131
BERKELEY VALE,20000.0,750000.0,860000.0,1023500.0,2100000.0,195
BERKSHIRE PARK,2210000.0,2600000.0,2900000.0,3000000.0,3815000.0,9
BERMAGUI,290000.0,521250.0,895000.0,1218750.0,3980000.0,52
BEROWRA,650000.0,1260000.0,1402500.0,1655000.0,2200000.0,70
BEROWRA HEIGHTS,275000.0,1177500.0,1369000.0,1550000.0,2150000.0,83
BEROWRA WATERS,2050.0,825000.0,1195000.0,1375000.0,4500000.0,11
BERRAMBOOL,360000.0,550000.0,699000.0,850000.0,1480000.0,21
BERRARA,118750.0,488000.0,925000.0,1250000.0,3200000.0,10
BERRIDALE,200000.0,450000.0,597500.0,795250.0,2066000.0,60
BERRIGAN,60000.0,160000.0,215000.0,335000.0,620000.0,25
BERRILEE,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,1
BERRIMA,1475000.0,1887500.0,2500000.0,4475000.0,60431950.0,26
BERRINGER LAKE,770000.0,842500.0,915000.0,987500.0,1060000.0,2
BERRY,280000.0,1600000.0,2150000.0,2606250.0,5500000.0,72
BERRY MOUNTAIN,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,1
BERRY PARK,3000000.0,3000000.0,3000000.0,3325000.0,3650000.0,3
BERYL,650000.0,800000.0,1075000.0,1450000.0,1900000.0,4
BETHUNGRA,6095000.0,6095000.0,6095000.0,6095000.0,6095000.0,1
BEVENDALE,44000.0,80000.0,90000.0,220000.0,650000.0,5
BEVERLEY PARK,565000.0,780000.0,852500.0,1085000.0,3100000.0,58
BEVERLY HILLS,50000.0,980500.0,1379444.0,1662500.0,10200000.0,138
BEWONG,915000.0,915000.0,915000.0,915000.0,915000.0,1
BEXHILL,300000.0,575000.0,850000.0,1225000.0,1600000.0,3
BEXLEY,191700.0,650000.0,1010223.0,1547500.0,17270000.0,315
BEXLEY NORTH,22500.0,1075000.0,1600000.0,1818000.0,2500000.0,57
BIBBENLUKE,350000.0,350000.0,350000.0,350000.0,350000.0,1
BIDDON,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1
BIDWILL,172000.0,570000.0,660000.0,699000.0,790000.0,27
BIELSDOWN HILLS,1185000.0,1185000.0,1185000.0,1185000.0,1185000.0,1
BIG HILL,830000.0,830000.0,830000.0,830000.0,830000.0,1
BIGGA,91000.0,235000.0,395500.0,755000.0,3300000.0,10
BILAMBIL,1670000.0,1802750.0,1973500.0,2188500.0,2454000.0,4
BILAMBIL HEIGHTS,20000.0,730000.0,920000.0,1120000.0,4120000.0,89
BILBUL,373000.0,415750.0,481500.0,615400.0,862600.0,4
BILGOLA,430000.0,430000.0,430000.0,430000.0,430000.0,1
BILGOLA BEACH,5250000.0,5300000.0,5350000.0,5400000.0,5450000.0,3
BILGOLA PLATEAU,883333.0,2180000.0,2601000.0,3025000.0,4900000.0,57
BILLIMARI,680000.0,680000.0,680000.0,680000.0,680000.0,1
BILLINUDGEL,1990000.0,1990000.0,1990000.0,1990000.0,1990000.0,1
BILLYS CREEK,350000.0,395000.0,440000.0,485000.0,530000.0,2
BILLYWILLINGA,950000.0,1012500.0,1075000.0,1137500.0,1200000.0,2
BILPIN,815000.0,1347500.0,1862500.0,2425000.0,3100000.0,4
BINALONG,200000.0,383750.0,437500.0,496250.0,1290600.0,16
BINDA,5000.0,300000.0,500000.0,530000.0,2900000.0,9
BINDERA,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1
BINGARA,30000.0,182500.0,265000.0,317500.0,800000.0,62
BINGEEBEEBRA CREEK,800000.0,800000.0,800000.0,800000.0,800000.0,1
BINGIE,1420000.0,1420000.0,1420000.0,1420000.0,1420000.0,1
BINIGUY,60000.0,89000.0,118000.0,204000.0,290000.0,3
BINJURA,575000.0,700000.0,810000.0,883750.0,1150000.0,10
BINNA BURRA,2800000.0,2950000.0,3100000.0,3250000.0,3400000.0,2
BINNAWAY,50000.0,130900.0,149000.0,196250.0,730000.0,20
BINYA,1456000.0,1456000.0,1456000.0,1456000.0,1456000.0,1
BIRCHGROVE,102000.0,1701250.0,2247500.0,3735000.0,13680000.0,88
BIRDWOOD,1750000.0,1750000.0,1750000.0,1750000.0,1750000.0,1
BIRMINGHAM GARDENS,330000.0,650000.0,700000.0,760000.0,1050000.0,52
BIRRIWA,250000.0,250000.0,250000.0,250000.0,250000.0,1
BIRRONG,450000.0,900000.0,1012000.0,1217000.0,2010000.0,37
BISHOPS BRIDGE,920000.0,1068750.0,1217500.0,1366250.0,1515000.0,2
BITHRAMERE,910000.0,910000.0,910000.0,910000.0,910000.0,1
BLACK HEAD,295000.0,467500.0,830000.0,1240000.0,3250000.0,19
BLACK HILL,1300000.0,2182500.0,2500000.0,2675000.0,36175700.0,7
BLACK MOUNTAIN,120000.0,315000.0,472500.0,808500.0,1700000.0,8
BLACK RANGE,550000.0,885000.0,930000.0,1110000.0,1440000.0,5
BLACK SPRINGS,260000.0,272500.0,336000.0,405000.0,900000.0,7
BLACKALLS PARK,100000.0,464000.0,630000.0,707500.0,1665000.0,67
BLACKBUTT,50000.0,705000.0,900000.0,1150000.0,4000000.0,61
BLACKETT,250000.0,598500.0,670000.0,712372.25,840000.0,46
BLACKHEATH,99000.0,750000.0,900000.0,1275000.0,3750000.0,155
BLACKMANS FLAT,575000.0,575000.0,575000.0,575000.0,575000.0,1
BLACKMANS POINT,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1
BLACKSMITHS,155000.0,210625.0,959000.0,1225000.0,1675000.0,24
BLACKTOWN,10200.0,527000.0,710000.0,900000.0,3950000.0,1043
BLACKVILLE,140000.0,1055000.0,1970000.0,2885000.0,3800000.0,2
BLACKWALL,110000.0,736500.0,1000000.0,1577500.0,4275000.0,48
BLAIR ATHOL,745000.0,802500.0,942500.0,1026250.0,1185000.0,26
BLAIRMOUNT,675000.0,750000.0,785000.0,830000.0,951000.0,9
BLAKEBROOK,950000.0,950000.0,950000.0,950000.0,950000.0,1
BLAKEHURST,200000.0,1550000.0,2223000.0,2875000.0,21000824.0,85
BLANDFORD,228000.0,282000.0,352500.0,418750.0,460000.0,4
BLAXLAND,300000.0,857000.0,1040000.0,1301875.0,3000000.0,106
BLAXLANDS CREEK,565000.0,565000.0,565000.0,565000.0,565000.0,1
BLAXLANDS RIDGE,920000.0,1380000.0,1530000.0,2070000.0,2600000.0,9
BLAYNEY,75000.0,375000.0,470000.0,592500.0,1500000.0,95
BLIGH PARK,132500.0,787250.0,886500.0,1021250.0,1730000.0,108
BLIGHTY,580000.0,580000.0,580000.0,580000.0,580000.0,1
BLUE BAY,350000.0,942500.0,1400000.0,2437500.0,4350000.0,35
BLUE HAVEN,60000.0,657500.0,750000.0,830000.0,3810000.0,163
BLUE KNOB,400000.0,462500.0,525000.0,637500.0,750000.0,3
BLUE VALE,1234800.0,1234800.0,1234800.0,1234800.0,1234800.0,1
BLUEYS BEACH,450000.0,599375.0,1775000.0,2191250.0,6550000.0,14
BOAMBEE,210000.0,870000.0,1260000.0,1426000.0,2250000.0,17
BOAMBEE EAST,25000.0,650000.0,730000.0,870000.0,1305000.0,105
BOAT HARBOUR,150000.0,918000.0,1500000.0,2015000.0,5850000.0,23
BOBIN,300000.0,300000.0,300000.0,300000.0,300000.0,1
BOBS CREEK,1333000.0,1499750.0,1666500.0,1833250.0,2000000.0,2
BOBS FARM,690000.0,1150000.0,1350000.0,1500000.0,1660000.0,5
BOCOBLE,1080000.0,1080000.0,1080000.0,1080000.0,1080000.0,1
BODALLA,590000.0,635000.0,765000.0,920000.0,1225000.0,8
BODANGORA,135000.0,135000.0,135000.0,135000.0,135000.0,1
BOEILL CREEK,310000.0,987500.0,1665000.0,2032500.0,2400000.0,3
BOGAN GATE,21000.0,90000.0,139500.0,179000.0,485000.0,7
BOGANGAR,120000.0,553750.0,850000.0,1362500.0,2640000.0,111
BOGEE,646000.0,781000.0,853000.0,898750.0,955000.0,4
BOGGABILLA,50000.0,92000.0,135000.0,176000.0,887500.0,13
BOGGABRI,60000.0,231250.0,301000.0,747500.0,2650000.0,58
BOHENA CREEK,400000.0,405000.0,410000.0,415000.0,420000.0,2
BOHNOCK,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,1
BOLARO,345000.0,381375.0,531750.0,682500.0,720000.0,4
BOLTON POINT,214600.0,590500.0,762500.0,978000.0,3050000.0,38
BOLWARRA,505000.0,786250.0,877000.0,1038750.0,2730000.0,26
BOLWARRA HEIGHTS,215000.0,760000.0,892500.0,1280000.0,5100000.0,51
BOMADERRY,175000.0,550500.0,690000.0,820000.0,2400000.0,158
BOMBAH POINT,850000.0,1037500.0,1100000.0,1575000.0,3000000.0,4
BOMBALA,55000.0,295000.0,340000.0,400000.0,760000.0,27
BOMBAY,825000.0,831250.0,837500.0,843750.0,850000.0,2
BOMBIRA,360000.0,430000.0,910000.0,1400000.0,1800000.0,13
BOMBO,1375000.0,1400000.0,1425000.0,1870000.0,2950000.0,5
BOMBOWLEE,875000.0,875000.0,875000.0,875000.0,875000.0,1
BOMBOWLEE CREEK,434000.0,434000.0,434000.0,434000.0,434000.0,1
BOMEN,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1
BONALBO,60000.0,195000.0,270000.0,302500.0,385000.0,11
BONDI,322000.0,1150000.0,1650000.0,3099000.0,18905518.0,219
BONDI BEACH,200000.0,1075000.0,1600000.0,2512325.0,24000000.0,280
BONDI JUNCTION,110000.0,1060000.0,1650000.0,2280000.0,7450000.0,349
BONNELLS BAY,360000.0,699250.0,828500.0,973750.0,2800000.0,106
BONNET BAY,1200000.0,1578250.0,1882500.0,2004500.0,3520000.0,30
BONNY HILLS,500000.0,778750.0,957500.0,1271250.0,3000000.0,60
BONNYRIGG,100000.0,682650.0,860000.0,964950.0,7000000.0,111
BONNYRIGG HEIGHTS,615000.0,952500.0,1100000.0,1274750.0,1630000.0,40
BONVILLE,650000.0,880000.0,1030000.0,1465000.0,2450000.0,43
BOOKER BAY,350000.0,907500.0,1252500.0,1600000.0,5950000.0,32
BOOKHAM,525000.0,555000.0,585000.0,615000.0,645000.0,2
BOOLAMBAYTE,500000.0,655000.0,810000.0,945000.0,1080000.0,3
BOOLAROO,260000.0,700000.0,830450.0,955250.0,1325000.0,44
BOOLIGAL,133000.0,133000.0,133000.0,133000.0,133000.0,1
BOOMERANG BEACH,180000.0,387500.0,975000.0,2002625.0,5400000.0,30
BOOMEY,350000.0,675000.0,1000000.0,1325000.0,1650000.0,2
BOOMI,30000.0,52500.0,75000.0,97500.0,120000.0,2
BOORABEE PARK,50000.0,550000.0,745000.0,750000.0,940000.0,5
BOORAGUL,320000.0,638750.0,664500.0,780750.0,1805000.0,26
BOORAL,30000.0,305000.0,890000.0,984000.0,2170000.0,11
BOOROOMA,205000.0,580000.0,657000.0,765000.0,1210000.0,46
BOOROWA,133334.0,351250.0,460000.0,565000.0,3808000.0,26
BOOTAWA,865000.0,876250.0,1246250.0,1659375.0,1800000.0,4
BORA RIDGE,700000.0,700000.0,700000.0,700000.0,700000.0,1
BORAMBIL,700000.0,725000.0,750000.0,775000.0,800000.0,2
BOREE,435000.0,435000.0,435000.0,435000.0,435000.0,1
BOREE CREEK,10000.0,65055.0,120110.0,225055.0,330000.0,3
BORO,450000.0,475000.0,500000.0,525000.0,550000.0,2
BOSSLEY PARK,310000.0,923000.0,1080000.0,1200000.0,2300000.0,133
