suburb,0p,25p,50p,75p,100p,count
ARMIDALE,20000.0,272500.0,350000.0,469000.0,2800000.0,501
ARNCLIFFE,285000.0,638000.0,685000.0,772500.0,3080000.0,365
ARRAWARRA,650000.0,650000.0,650000.0,650000.0,650000.0,1
ARRAWARRA HEADLAND,395000.0,541250.0,660000.0,955000.0,1625000.0,18
ARTARMON,212500.0,882000.0,1000000.0,1820000.0,23500000.0,109
ASHBURY,850000.0,1350000.0,1677000.0,1800000.0,2555000.0,35
ASHBY,300000.0,350000.0,440000.0,537500.0,1150000.0,9
ASHBY HEIGHTS,317500.0,377500.0,395000.0,742500.0,1453000.0,7
ASHCROFT,94500.0,607500.0,631000.0,680000.0,800000.0,31
ASHFIELD,80000.0,650000.0,747500.0,940000.0,4750000.0,557
ASHFORD,130000.0,145000.0,165000.0,179750.0,330000.0,6
ASHLEY,45000.0,76250.0,107500.0,138750.0,170000.0,2
ASHMONT,56000.0,158750.0,189500.0,240250.0,415000.0,68
ASHTONFIELD,187500.0,470000.0,545000.0,615000.0,800000.0,97
ASQUITH,455000.0,611250.0,670000.0,781250.0,7600000.0,276
ATTUNGA,124000.0,238000.0,285000.0,365000.0,1492650.0,17
AUBURN,51000.0,525000.0,615000.0,733000.0,5350000.0,553
AUBURN VALE,345000.0,392500.0,440000.0,487500.0,535000.0,2
AUSTINMER,8650.0,870000.0,1170000.0,1300000.0,2800005.0,57
AUSTRAL,288000.0,418000.0,1260000.0,4450000.0,14757663.0,77
AVALON BEACH,11000.0,1295000.0,1700000.0,2200000.0,11100000.0,225
AVISFORD,360000.0,360000.0,360000.0,360000.0,360000.0,1
AVOCA,950000.0,2200000.0,4350000.0,7250000.0,8100000.0,5
AVOCA BEACH,197000.0,792500.0,950000.0,1235000.0,4225000.0,111
AVONDALE,425000.0,531250.0,560000.0,595000.0,685000.0,58
AVONSIDE,400000.0,670000.0,890000.0,1146250.0,1525000.0,4
AWABA,185000.0,435000.0,495000.0,570000.0,691000.0,9
AYLMERTON,270000.0,510000.0,560000.0,609000.0,5480000.0,5
BAAN BAA,59000.0,96750.0,134500.0,172250.0,210000.0,2
BACK FOREST,1850000.0,1850000.0,1850000.0,1850000.0,1850000.0,1
BACKMEDE,455000.0,455000.0,455000.0,455000.0,455000.0,1
BADGERYS CREEK,3300000.0,3400000.0,3500000.0,4625000.0,5750000.0,3
BADJA,500000.0,500000.0,500000.0,500000.0,500000.0,1
BAERAMI,780000.0,780000.0,780000.0,780000.0,780000.0,1
BAERAMI CREEK,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1
BAGNOO,850000.0,850000.0,850000.0,850000.0,850000.0,1
BAGOTVILLE,555000.0,583750.0,612500.0,641250.0,670000.0,2
BAKERS CREEK,395000.0,407500.0,420000.0,710000.0,1000000.0,3
BALACLAVA,360000.0,569250.0,662500.0,783750.0,1475000.0,10
BALALA,230000.0,306250.0,382500.0,458750.0,535000.0,2
BALCOLYN,355000.0,459500.0,550000.0,652500.0,970000.0,19
BALD HILLS,585000.0,607500.0,672000.0,690000.0,849000.0,7
BALDRY,587500.0,587500.0,587500.0,587500.0,587500.0,1
BALGOWLAH,10726.0,966750.0,1664750.0,2180000.0,3450000.0,188
BALGOWLAH HEIGHTS,806000.0,2350000.0,2760000.0,3362500.0,11800000.0,60
BALGOWNIE,14600.0,719375.0,802500.0,962500.0,2250000.0,84
BALLALABA,1470000.0,1470000.0,1470000.0,1470000.0,1470000.0,1
BALLDALE,150000.0,150000.0,150000.0,150000.0,150000.0,1
BALLENGARRA,510000.0,546250.0,582500.0,618750.0,655000.0,2
BALLIMORE,260000.0,265000.0,270000.0,308500.0,347000.0,3
BALLINA,45000.0,426750.0,525000.0,640000.0,3500000.0,206
BALMAIN,164271.0,942500.0,1551250.0,2250000.0,5950000.0,366
BALMAIN EAST,785000.0,1335000.0,2270000.0,3150000.0,4430000.0,31
BALMORAL,289000.0,481250.0,541400.0,657750.0,1285000.0,16
BALRANALD,60000.0,125000.0,180000.0,230000.0,335000.0,21
BAMARANG,1120000.0,1120000.0,1120000.0,1120000.0,1120000.0,1
BANDON GROVE,265000.0,287500.0,310000.0,515000.0,720000.0,3
BANGALEE,550000.0,685000.0,750360.0,871875.0,1515000.0,18
BANGALOW,355000.0,811625.0,950000.0,1134250.0,1970000.0,58
BANGO,629000.0,812000.0,995000.0,1020000.0,1045000.0,3
BANGOR,385000.0,907500.0,1054000.0,1194000.0,1890000.0,92
BANKSIA,300000.0,677500.0,1030000.0,1150000.0,1510000.0,31
BANKSMEADOW,640000.0,640000.0,640000.0,640000.0,640000.0,1
BANKSTOWN,10000.0,500000.0,550000.0,630000.0,2950000.0,631
BANNABY,175000.0,208000.0,319750.0,427875.0,450000.0,4
BANNISTER,610000.0,648125.0,686250.0,724375.0,762500.0,2
BANORA POINT,116666.0,438000.0,565000.0,680000.0,2650000.0,381
BANYABBA,275000.0,295000.0,315000.0,352500.0,390000.0,3
BAR BEACH,620000.0,851250.0,1150000.0,1516250.0,3500000.0,20
BAR POINT,160000.0,225000.0,390000.0,660000.0,680000.0,9
BARADINE,30000.0,73500.0,100000.0,130625.0,220000.0,10
BARANGAROO,1490000.0,1580750.0,2624000.0,3635000.0,5625000.0,6
BARDEN RIDGE,790000.0,1055000.0,1210000.0,1380000.0,1940000.0,43
BARDIA,83012.0,642267.5,684475.0,740000.0,1035000.0,100
BARDWELL PARK,512669.0,1150000.0,1250000.0,1725000.0,2300000.0,19
BARDWELL VALLEY,300000.0,815000.0,1095000.0,1250000.0,2000000.0,25
BARELLAN,45000.0,88000.0,110000.0,159000.0,160000.0,5
BARGO,180000.0,560000.0,685000.0,1029000.0,3000000.0,65
BARHAM,125000.0,176250.0,256000.0,344750.0,810000.0,42
BARKERS VALE,427000.0,476500.0,526000.0,575500.0,625000.0,2
BARMEDMAN,30000.0,86500.0,120000.0,165000.0,180000.0,9
BARNSLEY,315000.0,403000.0,470000.0,525000.0,920000.0,35
BAROOGA,25000.0,220000.0,297500.0,475000.0,1790000.0,69
BARRABA,45000.0,89000.0,125000.0,165000.0,835800.0,29
BARRACK HEIGHTS,157000.0,535000.0,600000.0,666250.0,47000000.0,96
BARRACK POINT,800000.0,853750.0,1172500.0,1637500.0,2065000.0,6
BARRAGANYATTI,470000.0,470000.0,470000.0,470000.0,470000.0,1
BARRAGGA BAY,420000.0,525000.0,630000.0,639000.0,648000.0,3
BARRENGARRY,960000.0,1250000.0,1570000.0,6000000.0,6000000.0,5
BARRINGELLA,425000.0,425000.0,425000.0,425000.0,425000.0,1
BARRINGTON,245000.0,485000.0,605000.0,676250.0,1315000.0,12
BARRY,135000.0,135000.0,135000.0,387500.0,640000.0,3
BASIN VIEW,200000.0,400000.0,450000.0,524500.0,760000.0,31
BASS HILL,135000.0,730000.0,812500.0,867500.0,1505000.0,98
BATAR CREEK,550000.0,565000.0,580000.0,590000.0,600000.0,3
BATEAU BAY,20000.0,577500.0,670000.0,785000.0,17052377.0,213
BATEHAVEN,93300.0,309250.0,385000.0,473750.0,1472500.0,76
BATEMANS BAY,145000.0,275000.0,329000.0,423000.0,1500000.0,81
BATHURST,126000.0,313500.0,365000.0,485000.0,2850000.0,223
BATLOW,60000.0,141500.0,157500.0,175000.0,290000.0,30
BAULKHAM HILLS,10902.0,830500.0,1032500.0,1219375.0,88300000.0,502
BAW BAW,480000.0,682500.0,885000.0,972500.0,1060000.0,3
BAWLEY POINT,225000.0,560000.0,620000.0,760000.0,2500000.0,41
BAYVIEW,351000.0,1760000.0,2250000.0,3090000.0,7500000.0,57
BEACON HILL,340000.0,1355000.0,1500000.0,1650000.0,5000000.0,77
BEACONSFIELD,595000.0,800000.0,1130000.0,1467000.0,2600000.0,29
BEAN CREEK,45000.0,97500.0,150000.0,202500.0,255000.0,2
BEARBONG,400000.0,400000.0,400000.0,400000.0,400000.0,1
BEAUMONT,517000.0,860500.0,1006000.0,1477750.0,2800000.0,4
BEAUMONT HILLS,450800.0,1000000.0,1165000.0,1290000.0,1480000.0,109
BECTIVE,490000.0,590000.0,690000.0,965000.0,1240000.0,3
BECTRIC,868500.0,868500.0,868500.0,868500.0,868500.0,1
BEDGERABONG,590000.0,590000.0,590000.0,590000.0,590000.0,1
BEECHWOOD,172500.0,200000.0,311000.0,670000.0,2500000.0,21
BEECROFT,190000.0,1170000.0,1525000.0,1835000.0,5850000.0,141
BEELBANGERA,232000.0,246500.0,337000.0,351000.0,750000.0,7
BEEMUNNEL,400000.0,400000.0,400000.0,400000.0,400000.0,1
BEGA,125000.0,320000.0,377500.0,445000.0,940000.0,101
BELBORA,485000.0,485000.0,485000.0,485000.0,485000.0,1
BELFIELD,410000.0,738000.0,1080000.0,1280000.0,2195000.0,69
BELFORD,750000.0,780000.0,810000.0,840000.0,870000.0,2
BELFRAYDEN,242500.0,246250.0,250000.0,331000.0,412000.0,3
BELIMBLA PARK,950000.0,1149000.0,1260000.0,1350000.0,1463100.0,5
BELL,750000.0,750000.0,750000.0,750000.0,750000.0,1
BELLA VISTA,350000.0,1275000.0,1517000.0,1880000.0,3450000.0,79
BELLAMBI,262500.0,540000.0,650000.0,765000.0,1000000.0,41
BELLANGRY,340000.0,423625.0,507250.0,590875.0,674500.0,2
BELLATA,117500.0,128750.0,140000.0,2970000.0,5800000.0,3
BELLAWONGARAH,1170000.0,1650000.0,1950000.0,2000000.0,2630000.0,5
BELLBIRD,145000.0,260000.0,345000.0,463750.0,925100.0,38
BELLBIRD HEIGHTS,282000.0,298750.0,357500.0,432500.0,659000.0,24
BELLBROOK,108000.0,169000.0,225000.0,290000.0,470000.0,9
BELLEVUE HILL,325000.0,1050000.0,1772800.0,5036250.0,58000000.0,272
BELLIMBOPINNI,350000.0,435000.0,520000.0,615000.0,710000.0,3
BELLINGEN,160000.0,420000.0,515000.0,688000.0,1375000.0,65
BELLMOUNT FOREST,970000.0,1055000.0,1140000.0,1225000.0,1310000.0,2
BELMONT,160000.0,501000.0,625000.0,812500.0,3440000.0,187
BELMONT NORTH,40000.0,500000.0,570000.0,675000.0,900000.0,109
BELMONT SOUTH,360000.0,465000.0,510000.0,581250.0,1020000.0,16
BELMORE,16500.0,546250.0,670000.0,850000.0,3225000.0,230
BELOWRA,940000.0,940000.0,940000.0,940000.0,940000.0,1
BELROSE,15500.0,915000.0,1485000.0,1700000.0,14000000.0,113
BEMBOKA,150000.0,172500.0,250000.0,352000.0,850000.0,15
BEN LOMOND,272500.0,272500.0,272500.0,272500.0,272500.0,1
BENDALONG,280000.0,463750.0,740000.0,772500.0,1200000.0,6
BENDEMEER,57500.0,140000.0,265000.0,364500.0,610000.0,13
BENDICK MURRELL,142500.0,142500.0,142500.0,142500.0,142500.0,1
BENDOLBA,270000.0,298750.0,447500.0,847500.0,1650000.0,6
BENDOURA,335000.0,487500.0,640000.0,717500.0,795000.0,3
BENEREMBAH,2518800.0,2599175.0,2679550.0,2759925.0,2840300.0,2
BENNETTS GREEN,192000.0,195000.0,263000.0,330000.0,330000.0,4
BENOLONG,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1
BENSVILLE,385000.0,713750.0,891250.0,974409.75,1880000.0,42
BENTLEY,460000.0,470000.0,480000.0,490000.0,500000.0,2
BERALA,310000.0,478500.0,800000.0,894000.0,1480000.0,59
BERAMBING,775008.0,775008.0,775008.0,775008.0,775008.0,1
BERESFIELD,155000.0,335000.0,380000.0,425000.0,820000.0,85
BERGALIA,335000.0,742500.0,1150000.0,1775000.0,2400000.0,3
BERKELEY,225000.0,480000.0,520000.0,585000.0,2100000.0,89
BERKELEY VALE,10000.0,515500.0,575000.0,635000.0,1220000.0,186
BERKSHIRE PARK,1903000.0,2141500.0,2380000.0,2440000.0,2500000.0,3
BERMAGUI,40000.0,380000.0,438000.0,590000.0,1350000.0,53
BEROWRA,712532.0,955000.0,1130000.0,1285000.0,1550000.0,53
BEROWRA CREEK,290000.0,773250.0,818000.0,1040000.0,1045000.0,8
BEROWRA HEIGHTS,700000.0,856250.0,1000000.0,1112500.0,1520000.0,67
BEROWRA WATERS,805000.0,870750.0,936500.0,1002250.0,1068000.0,2
BERRAMBOOL,100000.0,270000.0,353000.0,497000.0,622500.0,23
BERRARA,248000.0,309375.0,635000.0,735000.0,990000.0,13
BERRIDALE,80000.0,250000.0,280000.0,367750.0,810000.0,47
BERRIGAN,35000.0,98750.0,142500.0,253750.0,9500000.0,26
BERRILEE,3750000.0,3750000.0,3750000.0,3750000.0,3750000.0,1
BERRIMA,675000.0,1237500.0,1512500.0,1787500.0,4800000.0,20
BERRINGER LAKE,550000.0,625000.0,650000.0,657750.0,681000.0,4
BERRY,371000.0,895000.0,1250000.0,1500000.0,4750000.0,49
BERRY MOUNTAIN,4150000.0,4150000.0,4150000.0,4150000.0,4150000.0,1
BERRY PARK,845000.0,847500.0,850000.0,1275000.0,1700000.0,3
BERTHONG,5657958.0,5657958.0,5657958.0,5657958.0,5657958.0,2
BETHUNGRA,15000.0,30000.0,45000.0,60000.0,75000.0,2
BEVERLEY PARK,765000.0,1300000.0,1385000.0,1850000.0,2750000.0,25
BEVERLY HILLS,11450.0,800000.0,1145000.0,1355000.0,2215000.0,140
BEWONG,670000.0,687500.0,705000.0,722500.0,740000.0,2
BEXHILL,330000.0,574500.0,645000.0,742500.0,1050000.0,12
BEXLEY,12500.0,654500.0,855500.0,1182250.0,3278000.0,272
BEXLEY NORTH,550000.0,1064750.0,1223000.0,1393750.0,2090000.0,36
BIBBENLUKE,201000.0,253250.0,305500.0,357750.0,410000.0,2
BIDWILL,400000.0,482500.0,510000.0,542500.0,645000.0,19
BIG HILL,150000.0,287500.0,425000.0,562500.0,700000.0,2
BIG SPRINGS,940000.0,940000.0,940000.0,940000.0,940000.0,1
BIGGA,40000.0,73750.0,281375.0,520500.0,1825000.0,8
BILAMBIL,110000.0,450000.0,635000.0,850000.0,1000000.0,9
BILAMBIL HEIGHTS,100000.0,498750.0,553500.0,626375.0,825000.0,68
BILBUL,185000.0,193250.0,311500.0,463750.0,623000.0,8
BILGOLA,1230000.0,1230000.0,1230000.0,1230000.0,1230000.0,1
BILGOLA BEACH,150000.0,500000.0,750000.0,3500000.0,8100000.0,9
BILGOLA PLATEAU,1000000.0,1469375.0,1633000.0,1870000.0,4310000.0,56
BILLIMARI,150000.0,187500.0,225000.0,262500.0,300000.0,2
BILLINUDGEL,460000.0,606250.75,703750.0,889375.0,1375000.0,6
BILLYS CREEK,250000.0,250000.0,250000.0,250000.0,250000.0,1
BILLYWILLINGA,280000.0,510000.0,515000.0,590000.0,770000.0,5
BILPIN,220000.0,690000.0,875250.0,1060000.0,1200000.0,10
BIMBI,70000.0,70000.0,70000.0,70000.0,70000.0,1
BIMBIMBIE,420000.0,420000.0,420000.0,420000.0,420000.0,1
BINALONG,3500.0,135000.0,280000.0,430000.0,560000.0,17
BINDA,240000.0,301000.0,405000.0,560000.0,720000.0,6
BINGARA,7000.0,162875.0,229750.0,266250.0,770000.0,36
BINGIE,550000.0,685000.0,820000.0,865000.0,910000.0,3
BINIGUY,90000.0,90000.0,90000.0,90000.0,90000.0,1
BINJURA,245000.0,384750.0,557500.0,575000.0,605000.0,6
BINNA BURRA,1450000.0,1630000.0,1810000.0,2147500.0,2485000.0,3
BINNAWAY,35000.0,88750.0,106750.0,133375.0,500000.0,16
BINYA,655000.0,713125.0,883750.0,1926250.0,4600000.0,4
BIRCHGROVE,770000.0,1400000.0,1900000.0,2450000.0,8150000.0,61
BIRDWOOD,320000.0,320000.0,320000.0,320000.0,320000.0,1
BIRMINGHAM GARDENS,120000.0,449375.0,470500.0,555000.0,1010000.0,56
BIRRIWA,80000.0,193750.0,307500.0,421250.0,535000.0,2
BIRRONG,239166.0,815000.0,920000.0,1011000.0,1398000.0,33
BISHOPS BRIDGE,890000.0,920000.0,950000.0,992500.0,1035000.0,3
BITHRAMERE,450000.0,525000.0,600000.0,675000.0,750000.0,2
BLACK HEAD,155000.0,370000.0,530000.0,662000.0,2200000.0,29
BLACK HILL,810000.0,1070000.0,1150000.0,1400000.0,1710000.0,9
BLACK MOUNTAIN,90000.0,246000.0,589000.0,1300000.0,2100000.0,5
BLACK RANGE,550000.0,605000.0,660000.0,715000.0,770000.0,2
BLACK SPRINGS,300000.0,400000.0,500000.0,600000.0,700000.0,2
BLACKALLS PARK,4250.0,395378.75,448500.0,515000.0,950000.0,64
BLACKBUTT,145000.0,532000.0,640000.0,806250.0,1380000.0,38
BLACKETT,400000.0,490000.0,520000.0,550000.0,700000.0,33
BLACKHEATH,60000.0,510000.0,565000.0,676250.0,2410000.0,132
BLACKMANS FLAT,350000.0,350000.0,350000.0,350000.0,350000.0,1
BLACKMANS POINT,600000.0,633750.0,667500.0,701250.0,735000.0,2
BLACKSMITHS,182000.0,530000.0,713000.0,860500.0,4350000.0,33
BLACKTOWN,9300.0,549817.5,649990.0,749990.0,9070000.0,1044
BLACKWALL,265000.0,520000.0,650000.0,750000.0,2725000.0,53
BLAIR ATHOL,241667.0,635000.0,700000.0,800000.0,930000.0,37
BLAIRMOUNT,630500.0,635375.0,640250.0,645125.0,650000.0,2
BLAKEBROOK,625000.0,625000.0,625000.0,625000.0,625000.0,1
BLAKEHURST,285000.0,1310000.0,1727500.0,2297500.0,8071500.0,74
BLANDFORD,100000.0,155000.0,412500.0,600859.0,1200000.0,6
BLAXLAND,225000.0,675000.0,760000.0,850160.5,1275000.0,119
BLAXLANDS CREEK,135000.0,146250.0,157500.0,168750.0,180000.0,2
BLAXLANDS RIDGE,925000.0,1160000.0,1220000.0,1340000.0,1695000.0,9
BLAYNEY,130000.0,251250.0,302500.0,368750.0,1300000.0,86
BLIGH PARK,124000.0,577500.0,650000.0,690000.0,930000.0,93
BLUE BAY,355000.0,552500.0,771000.0,1277500.0,2225000.0,32
BLUE HAVEN,20000.0,435000.0,490000.0,540000.0,790000.0,169
BLUE KNOB,165000.0,172500.0,242500.0,321250.0,355000.0,4
BLUE MOUNTAINS NATIONAL PARK,695000.0,695000.0,695000.0,695000.0,695000.0,3
BLUE VALE,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,1
BLUEYS BEACH,300000.0,356250.0,435000.0,882500.0,1800000.0,11
BOAMBEE,429000.0,667500.0,752500.0,873750.0,1250000.0,24
BOAMBEE EAST,21423.0,415000.0,455000.0,540000.0,1230000.0,113
BOAMBOLO,1750000.0,1750000.0,1750000.0,1750000.0,1750000.0,1
BOAT HARBOUR,250000.0,570000.0,695000.0,856000.0,1500000.0,27
BOBIN,144880.0,332500.0,410000.0,585000.0,850000.0,7
BOBS CREEK,870000.0,870000.0,870000.0,870000.0,870000.0,1
BOBS FARM,385000.0,630000.0,655000.0,835000.0,960000.0,5
BOCOBLE,150000.0,230000.0,310000.0,367500.0,425000.0,3
BOCOBRA,440000.0,440000.0,440000.0,440000.0,440000.0,1
BODALLA,168000.0,385000.0,470000.0,550000.0,2950000.0,17
BOEILL CREEK,161000.0,358250.0,555500.0,752750.0,950000.0,2
BOGAN GATE,5000.0,45000.0,95000.0,125000.0,450000.0,9
BOGANGAR,245000.0,540000.0,650000.0,735000.0,3280000.0,65
BOGEE,345000.0,345000.0,345000.0,345000.0,345000.0,1
BOGGABILLA,10000.0,52500.0,55000.0,88250.0,180000.0,7
BOGGABRI,130000.0,162500.0,215000.0,405500.0,1700000.0,19
BOHENA CREEK,445000.0,445000.0,445000.0,445000.0,445000.0,2
BOLARO,360000.0,452500.0,545000.0,547500.0,550000.0,3
BOLONG,570000.0,570000.0,570000.0,570000.0,570000.0,1
BOLTON POINT,320000.0,395500.0,605000.0,705000.0,1000000.0,31
BOLWARRA,187500.0,448750.0,603750.0,962500.0,2170000.0,24
BOLWARRA HEIGHTS,155000.0,495750.0,617500.0,787500.0,1300000.0,78
BOMADERRY,60000.0,367500.0,427500.0,515500.0,1000000.0,156
BOMBALA,8000.0,145000.0,190000.0,265000.0,550000.0,35
BOMBAY,60000.0,360000.0,660000.0,770000.0,880000.0,3
BOMBIRA,210000.0,650000.0,800000.0,927500.0,1300000.0,13
BOMBO,800000.0,912500.0,972500.0,1183750.0,1750000.0,4
BOMBOWLEE,460000.0,500000.0,650000.0,651000.0,1200000.0,5
BONALBO,67000.0,129250.0,150000.0,183750.0,770000.0,10
BONDI,220000.0,925000.0,1220000.0,1730000.0,12900000.0,234
BONDI BEACH,160000.0,951500.0,1380000.0,2025500.0,7100000.0,271
BONDI JUNCTION,15000.0,862500.0,1350000.0,1834500.0,9000000.0,330
BONNELLS BAY,340000.0,480000.0,557500.0,680000.0,1525000.0,100
BONNET BAY,550000.0,1010000.0,1160000.0,1256000.0,1965000.0,33
BONNY HILLS,357000.0,532000.0,630000.0,732500.0,1100000.0,47
BONNYRIGG,110000.0,498500.0,536830.0,717125.0,1285000.0,71
BONNYRIGG HEIGHTS,9500.0,654500.0,745000.0,915000.0,1500000.0,42
BONSHAW,70000.0,70000.0,70000.0,70000.0,70000.0,1
BONVILLE,215000.0,553750.0,635000.0,830000.0,2420000.0,52
BOOERIE CREEK,350000.0,385000.0,420000.0,535500.0,651000.0,3
BOOKER BAY,300000.0,555000.0,720000.0,890000.0,3000000.0,33
BOOLAMBAYTE,445000.0,700000.0,750000.0,900000.0,900000.0,5
BOOLAROO,3300.0,381250.0,465000.0,544250.0,670000.0,50
BOOLIGAL,15000.0,15000.0,15000.0,15000.0,15000.0,1
BOOMERANG BEACH,190000.0,235000.0,420000.0,690000.0,2300000.0,29
BOOMI,43000.0,82500.0,122000.0,131000.0,140000.0,3
BOORABEE PARK,335000.0,350000.0,365000.0,457500.0,550000.0,3
BOORAGUL,355000.0,408000.0,510000.0,550000.0,970000.0,17
BOORAL,110000.0,500000.0,660000.0,800000.0,850000.0,9
BOOROOMA,145000.0,387875.0,435000.0,468000.0,644000.0,70
BOOROWA,110000.0,210000.0,270000.0,337500.0,1000000.0,31
BOOTAWA,150000.0,250000.0,350000.0,400000.0,450000.0,3
BOOYONG,790000.0,807500.0,825000.0,842500.0,860000.0,2
BORA RIDGE,417000.0,419000.0,421000.0,423000.0,425000.0,2
BORAMBOLA,1680000.0,1680000.0,1680000.0,1680000.0,1680000.0,1
BOREE CREEK,55000.0,107500.0,120000.0,1047750.0,1047750.0,5
BORENORE,418100.0,510000.0,695000.0,780000.0,1400000.0,5
BORO,250000.0,332500.0,415000.0,497500.0,580000.0,2
BOSSLEY PARK,135000.0,727500.0,815000.0,920000.0,1600000.0,117
BOSTOBRICK,545000.0,662500.0,780000.0,1015000.0,1250000.0,3
BOTANY,135000.0,680812.5,860000.0,1068750.0,2950000.0,634
BOTOBOLAR,250000.0,327500.0,405000.0,542500.0,680000.0,3
BOURKE,35000.0,86250.0,142500.0,190000.0,380000.0,30
BOURKELANDS,105000.0,360000.0,410000.0,478750.0,720000.0,63
BOURNDA,220000.0,220000.0,220000.0,220000.0,220000.0,1
BOW BOWING,560000.0,600000.0,660000.0,735000.0,825000.0,13
BOWAN PARK,575000.0,575000.0,575000.0,575000.0,575000.0,1
BOWEN MOUNTAIN,125000.0,590000.0,650000.0,760000.0,1650000.0,33
BOWENFELS,180000.0,269000.0,370000.0,606000.0,1050000.0,23
BOWLING ALLEY POINT,165000.0,165000.0,165000.0,165000.0,165000.0,1
BOWMAN,610000.0,701250.0,792500.0,883750.0,975000.0,2
BOWNING,60000.0,197500.0,210000.0,378000.0,8931920.0,11
BOWRAL,175000.0,746249.75,923750.0,1315000.0,3600000.0,298
