postcode,0p,25p,50p,75p,100p,count
2300,11000.0,144250.0,210000.0,308750.0,2550000.0,282
2301,15000.0,112000.0,158000.0,221000.0,570000.0,107
2303,20000.0,150000.0,193000.0,258200.0,538500.0,177
2304,18250.0,84000.0,101000.0,126725.0,1310000.0,455
2305,32000.0,130000.0,155000.0,192000.0,1800000.0,340
2306,43000.0,55825.0,64250.0,85875.0,133000.0,24
2307,5910.0,89000.0,110000.0,124000.0,200000.0,85
2311,25000.0,32500.0,43500.0,64833.25,103333.0,4
2312,31000.0,43000.0,96000.0,112500.0,136000.0,17
2315,500.0,140000.0,180000.0,240000.0,3600000.0,686
2316,53500.0,100050.0,160000.0,207875.0,781500.0,210
2317,10000.0,155000.0,185000.0,250000.0,1300000.0,313
2318,26750.0,87375.0,110000.0,140000.0,961500.0,128
2319,15000.0,76000.0,111000.0,151500.0,750000.0,265
2320,550.0,70000.0,105000.0,142000.0,550000.0,415
2321,20000.0,65125.0,109000.0,145000.0,285000.0,106
2322,8514.0,79000.0,95500.0,125000.0,601000.0,285
2323,6000.0,85000.0,123000.0,162250.0,1900003.0,563
2324,217.0,75637.5,120000.0,165000.0,1110000.0,608
2325,1000.0,58000.0,78000.0,110000.0,850000.0,407
2326,12000.0,54000.0,75500.0,94750.0,700000.0,82
2327,11800.0,61125.0,78500.0,103000.0,801000.0,122
2328,17500.0,80000.0,93500.0,135000.0,610000.0,26
2329,10000.0,24500.0,47000.0,63250.0,93000.0,18
2330,3000.0,80000.0,120000.0,150000.0,1400000.0,256
2333,2000.0,74250.0,102500.0,138125.0,980000.0,184
2334,2500.0,24000.0,63000.0,108000.0,380000.0,39
2335,15000.0,76500.0,95000.0,126750.0,250000.0,43
2336,13000.0,33500.0,80000.0,109250.0,130000.0,23
2337,2000.0,45500.0,90000.0,135000.0,750000.0,83
2340,4000.0,78000.0,107000.0,145000.0,1000000.0,880
2350,18000.0,81000.0,110000.0,140000.0,1075000.0,373
2358,16000.0,27500.0,39000.0,50500.0,62000.0,2
2360,1000.0,60000.0,79000.0,108000.0,930000.0,235
2361,12000.0,18000.0,37700.0,58500.0,101000.0,10
2365,450.0,26000.0,49000.0,72000.0,115000.0,33
2369,500.0,5750.0,23250.0,30625.0,50000.0,6
2370,3000.0,35000.0,62000.0,87750.0,2600000.0,130
2379,7000.0,7250.0,7500.0,7750.0,8000.0,2
2380,16000.0,55000.0,90000.0,122000.0,641000.0,134
2381,100.0,2500.0,15000.0,50000.0,226750.0,21
2382,1000.0,20750.0,33000.0,60000.0,295000.0,24
2388,5000.0,45750.0,83000.0,113750.0,280000.0,44
2390,600.0,72500.0,105000.0,133000.0,593307.0,115
2394,30000.0,32500.0,35000.0,37500.0,40000.0,2
2399,25000.0,42563.75,49627.5,58750.0,550000.0,6
2400,105.0,61000.0,105000.0,137000.0,820000.0,209
2403,20000.0,39250.0,51250.0,135625.0,280000.0,6
2405,150.0,550.0,1200.0,8750.0,46000.0,15
2406,400.0,10000.0,30000.0,65000.0,110000.0,21
2409,500.0,8500.0,12000.0,31250.0,100000.0,15
2410,1600.0,3825.0,6050.0,8275.0,10500.0,2
2420,25000.0,70800.0,95000.0,112500.0,278260.0,41
2421,50000.0,94000.0,122500.0,197625.0,295000.0,8
2422,12000.0,69500.0,94500.0,125425.0,190000.0,44
2427,43500.0,70000.0,115000.0,150000.0,480000.0,57
2428,32348.0,90000.0,147000.0,205000.0,3000000.0,958
2429,8000.0,75000.0,92000.0,114600.0,230000.0,89
2430,1500.0,75000.0,108000.0,140750.0,685000.0,650
2431,40000.0,75000.0,128500.0,165000.0,11600000.0,193
2440,5000.0,55000.0,80000.0,115000.0,470182.0,207
2441,140000.0,171525.0,203050.0,234575.0,266100.0,2
2443,19058.0,83500.0,145000.0,180000.0,615000.0,275
2444,5000.0,107500.0,149000.0,196500.0,11800000.0,1753
2445,19500.0,59375.0,100000.0,158750.0,365000.0,212
2446,20000.0,83500.0,111500.0,135500.0,280000.0,147
2447,16000.0,63750.0,95000.0,135000.0,315000.0,83
2448,8000.0,90000.0,121000.0,150000.0,1050000.0,209
2450,400.0,80000.0,125350.0,168925.0,4800000.0,1072
2452,2500.0,85000.0,125000.0,149950.0,421000.0,313
2453,10000.0,18625.0,27900.0,47450.0,56500.0,6
2454,24500.0,75125.0,115500.0,140000.0,350000.0,110
2455,31000.0,100000.0,130000.0,154750.0,390000.0,51
2456,15000.0,85250.0,117000.0,148000.0,1841000.0,214
2460,11000.0,71500.0,93000.0,125000.0,6500000.0,388
2463,1020.0,63375.0,105000.0,138750.0,420000.0,114
2464,30000.0,111900.0,150000.0,190500.0,1585000.0,366
2465,50000.0,53750.0,69750.0,94625.0,125000.0,4
2466,16500.0,82000.0,115000.0,155000.0,1200000.0,69
2469,46000.0,52750.0,70000.0,133750.0,280000.0,4
2470,10000.0,57000.0,82000.0,100000.0,800000.0,141
2471,6750.0,55100.0,61000.0,80000.0,360000.0,22
2472,60000.0,74500.0,92500.0,119000.0,250000.0,19
2473,400.0,106250.0,137750.0,169000.0,335000.0,106
2477,10000.0,110500.0,140500.0,169750.0,990000.0,234
2478,976.0,120000.0,158500.0,210000.0,100000008000.0,842
2479,40000.0,63000.0,75000.0,161250.0,289500.0,76
2480,10000.0,81375.0,110000.0,137400.0,1400000.0,632
2481,22000.0,152000.0,200000.0,250000.0,2091000.0,488
2482,40000.0,120000.0,142000.0,156500.0,320000.0,80
2483,18000.0,79500.0,125000.0,158250.0,490000.0,292
2484,3000.0,84250.0,112500.0,138250.0,409000.0,187
2485,4575.0,90000.0,130000.0,187000.0,1490000.0,448
2486,105.0,87875.0,135000.0,170000.0,4000000.0,932
2487,22500.0,125000.0,160000.0,226125.0,1650000.0,262
2488,72500.0,114000.0,140750.0,170000.0,2100000.0,117
2489,26000.0,79000.0,135000.0,177640.0,1000000.0,126
2490,20000.0,112125.0,147500.0,162000.0,180000.0,10
2500,1500.0,127250.0,173000.0,230000.0,1800000.0,943
2502,950.0,85250.0,111000.0,145000.0,430833.0,142
2505,48360.0,86666.5,113000.0,149750.0,485000.0,71
2506,35000.0,83000.0,104000.0,130000.0,1200000.0,129
2508,25000.0,243750.0,276000.0,310000.0,730000.0,152
2515,51820.0,225000.0,275000.0,363500.0,1100000.0,191
2516,42500.0,160000.0,235000.0,285000.0,480000.0,105
2517,500.0,145562.5,187000.0,250000.0,500000.0,278
2518,8320.0,130000.0,168000.0,218750.0,1030000.0,375
2519,17000.0,159000.0,185500.0,240000.0,1700000.0,300
2525,42000.0,150000.0,188000.0,236000.0,425000.0,217
2526,5000.0,124625.0,161000.0,210000.0,4251666.0,334
2527,10600.0,117000.0,137000.0,169250.0,470000.0,515
2528,3000.0,115575.0,137750.0,167375.0,500000.0,510
2529,10000.0,105000.0,139000.0,185750.0,19350000.0,610
2530,5250.0,89625.0,124000.0,152500.0,1700000.0,686
2532,100000.0,168750.0,192000.0,217250.0,280500.0,8
2533,7000.0,159000.0,215000.0,272500.0,710000.0,425
2534,67000.0,140500.0,215000.0,279000.0,1887000.0,159
2535,3200.0,130000.0,164000.0,200000.0,668000.0,165
2536,3000.0,83625.0,120000.0,164750.0,1300000.0,806
2537,18000.0,66500.0,100000.0,135000.0,490000.0,349
2538,45000.0,85000.0,120000.0,155000.0,340000.0,37
2539,132.0,75750.0,124500.0,167625.0,1091000.0,676
2540,10300.0,68000.0,108000.0,150000.0,1900000.0,1311
2541,12000.0,83750.0,115000.0,151750.0,1651000.0,695
2545,10666.0,39750.0,55750.0,78500.0,98000.0,14
2546,17000.0,67500.0,108000.0,145000.0,8300000.0,356
2548,10000.0,63975.0,110000.0,170000.0,829000.0,484
2549,25000.0,106500.0,140000.0,211500.0,360000.0,47
2550,5000.0,70000.0,87125.0,115750.0,675000.0,204
2551,10700.0,88500.0,118250.0,160250.0,700000.0,86
2558,7000.0,123000.0,141500.0,169975.0,460000.0,331
2559,60000.0,82500.0,152500.0,170000.0,226000.0,6
2560,500.0,110000.0,133000.0,161375.0,2850000.0,2046
2564,10000.0,107000.0,130000.0,164000.0,370000.0,303
2565,44000.0,115000.0,150000.0,179000.0,1481000.0,409
2566,8000.0,126500.0,147900.0,167000.0,1321000.0,593
2567,197.0,99725.0,145000.0,224225.0,2355000.0,1539
2568,125000.0,165000.0,244000.0,275000.0,395000.0,9
2569,60000.0,120625.0,139500.0,183375.0,197500.0,10
2570,38000.0,152500.0,182500.0,221250.0,525000.0,331
2571,8000.0,89750.0,144750.0,195125.0,350000.0,180
2572,30000.0,91250.0,139700.0,187000.0,1481000.0,74
2573,120.0,111250.0,139000.0,159250.0,1401000.0,115
2574,25000.0,90000.0,130000.0,165250.0,285000.0,76
2575,9000.0,130500.0,161000.0,220000.0,1275000.0,222
2576,60000.0,115000.0,208500.0,309375.0,5850000.0,598
2577,18250.0,110000.0,147500.0,190000.0,685000.0,254
2578,40000.0,90000.0,130000.0,180000.0,465000.0,117
2579,135000.0,135000.0,135000.0,135000.0,135000.0,1
2580,4376.0,75000.0,96000.0,135000.0,1725000.0,421
2581,6000.0,20250.0,41000.0,82250.0,135000.0,15
2582,1000.0,65000.0,92000.0,130000.0,700000.0,137
2583,2000.0,45000.0,68000.0,93000.0,495000.0,45
2594,5500.0,45000.0,74500.0,108000.0,260000.0,182
2619,10000.0,74000.0,82750.0,193187.5,2531800.0,490
2620,1100.0,63000.0,110000.0,152500.0,911000.0,689
2627,18500.0,74562.5,110500.0,150000.0,780000.0,112
2628,6000.0,31000.0,57000.0,84000.0,180000.0,27
2630,100.0,50000.0,75000.0,110000.0,483500.0,155
2632,200.0,35750.0,50000.0,91750.0,360000.0,26
2633,500.0,28000.0,48750.0,73750.0,250000.0,8
2640,8550.0,74000.0,103000.0,145250.0,2650000.0,803
2641,12333.0,57750.0,90000.0,123812.5,1385000.0,452
2642,350.0,32062.5,48000.0,79250.0,159000.0,52
2643,10000.0,19000.0,77750.0,101000.0,202000.0,68
2644,2850.0,23000.0,45600.0,77500.0,135000.0,19
2645,300.0,6375.0,13000.0,33750.0,196000.0,12
2646,700.0,64000.0,93000.0,128000.0,580000.0,145
2647,17000.0,61500.0,97250.0,165000.0,337500.0,72
2648,4500.0,36500.0,57000.0,90000.0,225000.0,49
2650,6043.0,87000.0,116750.0,150000.0,1465000.0,1096
2651,21500.0,72750.0,84000.0,111500.0,148000.0,43
2652,1000.0,22475.0,31200.0,35125.0,65000.0,6
2653,15000.0,38250.0,57500.0,116375.0,125000.0,18
2659,52000.0,52000.0,52000.0,52000.0,52000.0,1
2666,5000.0,38375.0,70000.0,94125.0,700001.0,104
2680,5400.0,83250.0,150000.0,187750.0,1125000.0,347
2681,11500.0,101250.0,116500.0,145000.0,690000.0,22
2703,14000.0,16500.0,40000.0,55000.0,92000.0,9
2705,7000.0,69000.0,96000.0,125750.0,279000.0,182
2710,8300.0,69750.0,90750.0,124250.0,355000.0,224
2717,4000.0,51250.0,75000.0,130000.0,410000.0,14
2720,5600.0,78750.0,110750.0,140000.0,390000.0,152
2729,2750.0,20000.0,58000.0,85000.0,120000.0,21
2730,7750.0,31000.0,50000.0,72000.0,110000.0,21
2731,114000.0,114000.0,114000.0,114000.0,114000.0,1
2738,27500.0,32750.0,108250.0,144875.0,310000.0,18
2739,56000.0,66000.0,87000.0,95500.0,111000.0,11
2745,7500.0,110570.25,167000.0,215000.0,3000000.0,824
2747,5000.0,129000.0,155000.0,170000.0,16500000.0,313
2748,120000.0,165250.0,207500.0,215750.0,425000.0,8
2749,3000.0,125000.0,146500.0,171500.0,1225000.0,311
2750,6450.0,130000.0,156000.0,188000.0,8995000.0,1809
2752,40000.0,110000.0,130000.0,197875.0,375000.0,84
2753,2500.0,135000.0,157500.0,181375.0,410000.0,292
2754,6500.0,160000.0,195000.0,229000.0,520000.0,125
2756,5000.0,143000.0,165000.0,200875.0,1650000.0,779
2757,185000.0,210000.0,248000.0,250000.0,260000.0,5
2758,76500.0,188500.0,242500.0,325000.0,447000.0,58
2759,5000.0,153000.0,175000.0,206500.0,385000.0,645
2760,6190.0,112000.0,139950.0,164000.0,670000.0,908
2761,4000.0,139000.0,159000.0,175000.0,1765000.0,708
2762,18000.0,171500.0,208750.0,235000.0,1350000.0,60
2763,100.0,179000.0,202000.0,244725.0,2751000.0,735
2765,6100.0,142250.0,165000.0,195000.0,285000.0,119
2766,6050.0,126125.0,152000.0,175000.0,600000.0,287
2767,5000.0,136000.0,162500.0,215000.0,382500.0,401
2768,86190.0,131000.0,155000.0,275205.0,4575000.0,619
2770,5460.0,85000.0,110000.0,145000.0,2220000.0,1325
2773,60000.0,198500.0,233000.0,292000.0,635000.0,137
2774,34000.0,168000.0,197000.0,240375.0,1200000.0,288
2776,18000.0,155000.0,182000.0,230000.0,512500.0,109
2777,48000.0,155000.0,190000.0,236500.0,2375000.0,469
2778,22500.0,100000.0,154500.0,188750.0,355000.0,82
2779,14000.0,125750.0,149950.0,175000.0,410000.0,159
2780,3160.0,115000.0,162000.0,225750.0,2855000.0,706
2782,8000.0,140000.0,182500.0,241000.0,1400000.0,281
2783,12000.0,112000.0,135000.0,155750.0,330000.0,119
2784,8000.0,89950.0,109000.0,153000.0,511500.0,69
2785,2800.0,117000.0,146000.0,180000.0,1100000.0,257
2786,12000.0,45000.0,135000.0,186500.0,675000.0,71
2790,150.0,53000.0,75000.0,105000.0,651000.0,328
2794,12500.0,59000.0,85000.0,115000.0,585000.0,181
2795,6000.0,81000.0,122250.0,158000.0,13000000.0,766
2800,5000.0,75000.0,116000.0,148000.0,1250000.0,974
2806,54000.0,54000.0,54000.0,54000.0,54000.0,1
2820,4000.0,27000.0,46500.0,73500.0,235000.0,96
2825,4000.0,27750.0,48250.0,66000.0,115000.0,28
2827,15000.0,17500.0,25000.0,26500.0,91000.0,6
2830,144.0,65000.0,110000.0,140000.0,1600000.0,810
