postcode,0p,25p,50p,75p,100p,count
2136,175000.0,607250.0,751500.0,1215750.0,3700000.0,168
2137,11000.0,780000.0,1060000.0,1603000.0,5310000.0,751
2138,51000.0,675000.0,845000.0,1063170.0,3750000.0,663
2140,10400.0,500000.0,595000.0,756500.0,5800000.0,568
2141,8000.0,525000.0,635000.0,903000.0,6000000.0,555
2142,4500.0,441000.0,530000.0,678000.0,10100000.0,613
2143,5500.0,510000.0,650000.0,805000.0,2010000.0,207
2144,100.0,456500.0,580000.0,800000.0,3750000.0,576
2145,5100.0,540000.0,675000.0,850000.0,12511542.0,1485
2146,33500.0,565000.0,707500.0,825500.0,5548000.0,330
2147,5800.0,597500.0,667750.0,772750.0,1500000.0,616
2148,3200.0,480000.0,595000.0,679492.5,4125000.0,1222
2150,82535.0,490000.0,558000.0,630000.0,11500000.0,1073
2151,80000.0,551250.0,740000.0,1047500.0,2060000.0,374
2152,50000.0,510000.0,605000.0,850000.0,1615000.0,369
2153,8000.0,800000.0,955000.0,1150000.0,21950000.0,997
2154,130000.0,889000.0,1195500.0,1410000.0,3700000.0,680
2155,4000.0,780000.0,925000.0,1150000.0,37000000.0,1364
2156,1950.0,1230000.0,1536000.0,1950000.0,65000000.0,217
2157,710000.0,1032500.0,1517500.0,1946000.0,3800000.0,48
2158,250000.0,936250.0,1385000.0,2040500.0,6750000.0,186
2159,30000.0,850000.0,1150000.0,1710000.0,4100000.0,85
2160,8000.0,440000.0,580000.0,800000.0,2525000.0,678
2161,8400.0,470250.0,665000.0,798750.0,2835000.0,579
2162,70000.0,600500.0,728000.0,840000.0,1380000.0,279
2163,33000.0,338000.0,525000.0,700000.0,2700000.0,149
2164,234.0,567500.0,660000.0,758000.0,2520000.0,307
2165,5500.0,453250.0,565000.0,710000.0,5450000.0,759
2166,47850.0,414250.0,634500.0,815000.0,4785000.0,648
2167,30000.0,495000.0,565000.0,670000.0,5250000.0,221
2168,5400.0,520000.0,582500.0,670000.0,5000000.0,545
2170,5000.0,389000.0,510000.0,680000.0,17880200.0,2553
2171,82292.0,600000.0,700000.0,810000.0,19800000.0,620
2172,600000.0,635000.0,695000.0,821250.0,2000000.0,88
2173,5000.0,621000.0,680000.0,760000.0,1365000.0,220
2174,60000.0,582341.0,743370.0,854725.0,6650000.0,155
2175,599380.0,1335000.0,1525000.0,1765250.0,2600000.0,15
2176,30000.0,607000.0,717000.0,825000.0,2010000.0,465
2177,16000.0,595000.0,660000.0,731250.0,3240000.0,140
2178,112500.0,1015000.0,1555000.0,1871000.0,5200000.0,36
2179,291000.0,619990.0,699500.0,1820000.0,5200000.0,125
2190,6700.0,640000.0,800000.0,940000.0,2050000.0,381
2191,68750.0,647750.0,935000.0,1172750.0,2505000.0,104
2192,14400.0,455000.0,620000.0,1070000.0,4500000.0,201
2193,71842.0,568000.0,642500.0,952500.0,5500000.0,382
2194,8000.0,505000.0,610000.0,750000.0,5410000.0,612
2195,61000.0,373500.0,410000.0,552000.0,3200000.0,465
2196,7250.0,445000.0,681000.0,891250.0,3600000.0,528
2197,210000.0,630000.0,725000.0,845500.0,1600000.0,157
2198,137500.0,659000.0,800000.0,882000.0,1650000.0,161
2199,6000.0,565000.0,715000.0,830000.0,1905000.0,312
2200,3000.0,455000.0,566500.0,792000.0,3650000.0,889
2203,2800.0,585000.0,715500.0,975000.0,4000000.0,302
2204,10900.0,600000.0,775000.0,1172500.0,5000000.0,448
2205,27250.0,510000.0,620000.0,695000.0,2500000.0,2839
2206,10250.0,682750.0,1030000.0,1330000.0,2400000.0,271
2207,160000.0,600000.0,821000.0,1110000.0,5643000.0,469
2208,20000.0,917500.0,1100000.0,1278750.0,2000000.0,163
2209,74400.0,674000.0,947500.0,1183750.0,2308000.0,250
2210,12000.0,500000.0,641000.0,992750.0,2830000.0,916
2211,37500.0,745750.0,860000.0,959750.0,4300000.0,298
2212,84000.0,742500.0,875000.0,977500.0,3050000.0,327
2213,4430.0,769750.0,881500.0,992500.0,74000000.0,452
2214,123500.0,704500.0,762000.0,850000.0,1700000.0,71
2216,35000.0,564000.0,660000.0,970000.0,5620000.0,571
2217,32000.0,545200.0,635000.0,877500.0,5000000.0,811
2218,280000.0,616500.0,695500.0,920000.0,2700000.0,278
2219,23120.0,585000.0,730000.0,1050000.0,7800000.0,465
2220,17000.0,599000.0,758000.0,1207500.0,13500000.0,687
2221,82500.0,842500.0,1300000.0,1700000.0,6250000.0,331
2222,125000.0,520000.0,635000.0,916000.0,1950000.0,293
2223,3000.0,616000.0,890000.0,1240000.0,4225000.0,419
2224,165000.0,849500.0,1134000.0,1500000.0,8200000.0,284
2225,675000.0,861750.0,1036500.0,1393750.0,2900000.0,86
2226,225000.0,750500.0,920000.0,1095000.0,2340000.0,215
2227,50000.0,675000.0,890000.0,1150000.0,2585000.0,341
2228,3900.0,640000.0,895000.0,1171250.0,3750000.0,455
2229,11000.0,650750.0,997500.0,1381000.0,8500000.0,722
2230,4000.0,610000.0,805000.0,1375000.0,7238000.0,877
2231,475000.0,765000.0,897500.0,947500.0,1350000.0,35
2232,80000.0,565000.0,740000.0,960000.0,2418000.0,674
2233,7650.0,680000.0,820000.0,910000.0,1900000.0,409
2234,5800.0,774375.0,952750.0,1150000.0,5600000.0,508
2250,2000.0,398000.0,480000.0,595000.0,4050000.0,1865
2251,8000.0,510000.0,615000.0,760000.0,3350000.0,852
2256,84000.0,429440.0,527500.0,680000.0,3900000.0,537
2257,6000.0,466250.0,575000.0,713500.0,5000000.0,1007
2258,200000.0,411250.0,527500.0,698250.0,1450000.0,110
2259,3500.0,370000.0,451000.0,565000.0,16758481.0,1687
2260,5000.0,585000.0,722000.0,920000.0,18900000.0,748
2261,15000.0,392250.0,475000.0,590000.0,3500000.0,1718
2262,20000.0,335000.0,375000.0,435000.0,865000.0,569
2263,5000.0,332000.0,389500.0,458000.0,1650000.0,801
2264,125000.0,365000.0,437500.0,572500.0,2600000.0,363
2265,15000.0,330000.0,407000.0,530000.0,1300000.0,121
2267,187500.0,354250.0,487500.0,602500.0,1000000.0,92
2278,35000.0,382085.0,427500.0,587500.0,720000.0,28
2280,7500.0,410000.0,500000.0,645000.0,2550000.0,534
2281,20000.0,390000.0,490000.0,630000.0,2050000.0,372
2282,63898.0,444750.0,525000.0,660500.0,4100000.0,340
2283,3600.0,328500.0,410000.0,546250.0,2850000.0,567
2284,3700.0,340000.0,408000.0,525025.0,1050000.0,247
2285,1500.0,345775.0,410000.0,495000.0,5300000.0,650
2286,170000.0,316875.0,365000.0,421406.25,720000.0,62
2287,120000.0,365000.0,420000.0,496000.0,1210000.0,835
2289,103250.0,430000.0,524250.0,630750.0,5890000.0,412
2290,11000.0,375000.0,465000.0,573750.0,2000000.0,699
2291,10000.0,525000.0,721100.0,1000000.0,4300000.0,285
2292,225000.0,410000.0,462000.0,550000.0,855000.0,81
2293,132000.0,459950.0,475000.0,607500.0,1177000.0,111
2294,190000.0,433000.0,485000.0,557500.0,798500.0,67
2295,37000.0,450000.0,560000.0,670000.0,1900000.0,123
2296,215000.0,371250.0,480000.0,543750.0,1100000.0,64
2297,136000.0,480000.0,575500.0,708750.0,2850000.0,54
2298,6530.0,360000.0,425500.0,497250.0,1880000.0,238
2299,7200.0,379625.0,440000.0,530000.0,940000.0,218
2300,72000.0,375000.0,498000.0,750000.0,3850000.0,565
2302,60000.0,396875.0,480000.0,572500.0,820000.0,31
2303,150000.0,526750.0,635000.0,852500.0,1825000.0,215
2304,20000.0,375000.0,421500.0,480010.5,960000.0,386
2305,105000.0,457500.0,540000.0,646250.0,1650000.0,279
2306,242500.0,270000.0,292388.5,305000.0,415000.0,28
2307,86667.0,334500.0,375000.0,403000.0,1200000.0,107
2311,225000.0,405750.0,685000.0,946250.0,2050000.0,12
2312,212500.0,309000.0,425000.0,522500.0,1130000.0,35
2315,10000.0,367500.0,450000.0,575000.0,2300000.0,651
2316,7000.0,400000.0,477500.0,637500.0,1175000.0,143
2317,162500.0,375000.0,480000.0,690000.0,3450000.0,213
2318,33700.0,380000.0,460000.0,585000.0,2640000.0,286
2319,20000.0,280000.0,335000.0,415750.0,920000.0,214
2320,4150.0,299500.0,375000.0,500000.0,4932000.0,815
2321,164900.0,350000.0,410000.0,493000.0,1550000.0,267
2322,5500.0,285500.0,340000.0,476000.0,2400000.0,355
2323,10000.0,316905.0,375000.0,450000.0,1395000.0,543
2324,8000.0,265000.0,347000.0,435000.0,1400000.0,585
2325,14000.0,245000.0,300000.0,395000.0,1682651.0,612
2326,20000.0,220500.0,265000.0,335500.0,1400000.0,127
2327,10300.0,243500.0,280000.0,325000.0,1100000.0,175
2328,175000.0,240000.0,300000.0,430000.0,1200000.0,21
2329,67000.0,175000.0,208000.0,268000.0,395000.0,17
2330,15600.0,293000.0,360000.0,470000.0,3408800.0,253
2333,8870.0,205000.0,275500.0,355000.0,1000000.0,174
2334,23000.0,246000.0,310000.0,410000.0,617000.0,65
2335,132000.0,321500.0,441000.0,640000.0,1425000.0,121
2336,91330.0,211000.0,250000.0,320000.0,1306250.0,25
2337,83333.0,286250.0,366500.0,518125.0,1845000.0,106
2338,82000.0,159375.0,232500.0,318750.0,1170000.0,26
2339,30000.0,195000.0,237500.0,328750.0,630000.0,6
2340,1300.0,249000.0,320000.0,405000.0,4250000.0,1017
2341,72000.0,105000.0,141000.0,197000.0,2080000.0,33
2342,260000.0,371250.0,396250.0,475625.0,950000.0,6
2343,26000.0,170000.0,210000.0,311500.0,4509000.0,61
2344,150000.0,250000.0,380000.0,496500.0,780000.0,6
2345,26250.0,183625.0,274000.0,415375.0,535000.0,12
2346,103000.0,160000.0,206000.0,270000.0,800000.0,53
2347,11250.0,78350.0,125000.0,195000.0,1299360.0,33
2350,7500.0,274500.0,340000.0,439250.0,2200000.0,500
2352,70000.0,240000.0,283750.0,390000.0,4250000.0,44
2353,86000.0,270000.0,425000.0,540000.0,898000.0,17
2354,65000.0,159750.0,231500.0,312500.0,1700000.0,46
2355,75000.0,118500.0,135000.0,222500.0,260000.0,7
2357,40000.0,131750.0,180000.0,227500.0,620000.0,71
2358,35600.0,240000.0,277500.0,345000.0,950000.0,61
2359,120000.0,128750.0,180000.0,286250.0,875000.0,8
2360,11890.0,185000.0,245250.0,328500.0,2100000.0,263
2361,55000.0,105000.0,163000.0,235000.0,675000.0,12
2365,27500.0,200000.0,280000.0,338750.0,2250000.0,63
2369,10200.0,52500.0,90000.0,110000.0,260000.0,8
2370,45000.0,141125.0,186250.0,265000.0,830000.0,116
2371,20500.0,88750.0,130000.0,155000.0,760000.0,32
2372,65000.0,160000.0,210000.0,308000.0,1050000.0,97
2379,1225000.0,1506250.0,1787500.0,2068750.0,2350000.0,2
2380,60000.0,240625.0,302000.0,394250.0,1600000.0,178
2381,25000.0,145500.0,197500.0,233875.0,300000.0,12
2382,90000.0,150000.0,202750.0,258750.0,814000.0,16
2386,26000.0,32000.0,38000.0,44000.0,50000.0,2
2388,26000.0,115000.0,215000.0,275000.0,2760150.0,29
2390,13000.0,237500.0,310000.0,430000.0,3850000.0,137
2395,35000.0,99500.0,140000.0,672500.0,950000.0,18
2396,10000.0,65000.0,90000.0,280000.0,1504900.0,13
2399,3000.0,59000.0,85000.0,124500.0,180000.0,6
2400,2500.0,115500.0,227500.0,336125.0,1360000.0,162
2401,37000.0,127750.0,218500.0,309250.0,400000.0,2
2402,22000.0,100000.0,125000.0,223750.0,319000.0,30
2403,50000.0,66500.0,83000.0,84000.0,85000.0,3
2404,75000.0,138750.0,170000.0,230000.0,355000.0,27
2405,72000.0,72000.0,75500.0,79250.0,80000.0,4
2406,11000.0,27500.0,55000.0,124000.0,185000.0,7
2409,38000.0,82500.0,90000.0,395500.0,2150000.0,7
2410,76500.0,1069125.0,1400000.0,1775000.0,2900000.0,4
2411,155000.0,155000.0,155000.0,155000.0,155000.0,1
2415,160000.0,242750.0,280000.0,371250.0,770000.0,8
2420,40000.0,236250.0,299500.0,456675.0,2899900.0,90
2421,195000.0,315000.0,535000.0,737500.0,1060000.0,31
2422,100.0,236250.0,285000.0,400000.0,780000.0,83
2423,90000.0,216500.0,275000.0,445500.0,2300000.0,80
2424,58000.0,90000.0,207500.0,405000.0,810000.0,9
2425,140000.0,270000.0,357500.0,526250.0,1180000.0,36
2426,102000.0,225000.0,275000.0,425000.0,950000.0,13
2427,80000.0,325000.0,410000.0,469000.0,17500000.0,149
2428,5800.0,290000.0,370000.0,485000.0,3160000.0,975
2429,7500.0,235000.0,325000.0,460000.0,1325000.0,220
2430,2200.0,235000.0,301500.0,415000.0,1888888.0,934
2431,32000.0,276000.0,345000.0,417500.0,900000.0,149
2439,215000.0,318500.0,405000.0,567500.0,1500000.0,67
2440,23000.0,180000.0,255000.0,365000.0,2200000.0,429
2441,33000.0,240000.0,312250.0,480000.0,1000000.0,78
2443,15000.0,338500.0,400000.0,473750.0,1135000.0,246
2444,15000.0,335000.0,422000.0,537250.0,2090000.0,1476
2445,176000.0,407000.0,480000.0,576250.0,1100000.0,163
2446,50000.0,308000.0,389000.0,532500.0,4350000.0,349
2447,55000.0,250000.0,332500.0,401250.0,1200000.0,144
2448,139500.0,249000.0,316000.0,403500.0,1700000.0,207
2449,30000.0,154650.0,220000.0,330000.0,830000.0,41
2450,7000.0,290000.0,395000.0,520000.0,3450000.0,1104
2452,15000.0,320000.0,375000.0,441000.0,1270000.0,347
2453,265.0,227250.0,300000.0,435000.0,3500000.0,51
2454,5500.0,363500.0,450000.0,582500.0,2100000.0,151
2455,80000.0,300000.0,375000.0,465000.0,1200000.0,81
2456,70000.0,349000.0,423000.0,500000.0,5000000.0,342
2460,20000.0,219250.0,274167.0,344375.0,1080000.0,574
2462,102500.0,220500.0,290000.0,386250.0,790000.0,54
2463,75000.0,283750.0,349500.0,411750.0,875000.0,188
2464,120000.0,305000.0,375000.0,490000.0,2000000.0,229
2465,180000.0,235000.0,238750.0,255625.0,550000.0,6
2466,93333.0,270000.0,340000.0,420000.0,800000.0,65
2469,1000.0,140000.0,232000.0,365750.0,710000.0,78
2470,5000.0,191500.0,245500.0,346375.0,920000.0,256
2471,95000.0,189250.0,250000.0,328125.0,600400.0,62
2472,70000.0,202500.0,270000.0,395000.0,760400.0,31
2473,175000.0,362500.0,435000.0,527500.0,860000.0,87
2474,100000.0,200000.0,254000.0,327500.0,835000.0,111
2475,20000.0,50000.0,120000.0,127000.0,140000.0,5
2476,5000.0,105375.0,175000.0,208750.0,310000.0,10
2477,100000.0,347125.0,430000.0,565000.0,1925000.0,272
2478,40500.0,375000.0,500000.0,640000.0,4000000.0,755
2479,275000.0,670000.0,872500.0,1412500.0,4700000.0,116
2480,2500.0,270000.0,343250.0,443750.0,3500000.0,838
2481,600.0,562500.0,750000.0,1200000.0,10000000.0,415
2482,216000.0,475250.0,568500.0,750000.0,1850000.0,134
2483,75000.0,445000.0,510000.0,636500.0,3700000.0,278
2484,3500.0,320000.0,380000.0,500500.0,1345000.0,428
2485,30000.0,280000.0,365000.0,510025.0,1948000.0,544
2486,9000.0,339000.0,420000.0,520000.0,7000000.0,837
2487,145000.0,357500.0,565833.5,800000.0,3225000.0,396
2488,53000.0,349250.0,472000.0,586500.0,1950000.0,103
2489,6800.0,406402.5,485000.0,550000.0,1266666.0,242
2490,280000.0,395500.0,458000.0,665000.0,1500000.0,19
2500,17600.0,390562.5,505000.0,645000.0,5500000.0,1116
2502,7500.0,335750.25,408750.0,495000.0,1150000.0,256
2505,160000.0,307500.0,380000.0,513500.0,2250000.0,111
2506,6560.0,328000.0,383750.0,452312.5,800000.0,120
2508,6150.0,615500.0,767500.0,950875.0,3690000.0,198
2515,565.0,671250.0,869500.0,1182500.0,3500000.0,246
2516,25500.0,580000.0,745000.0,890000.0,2150000.0,101
2517,8800.0,500000.0,630000.0,758500.0,4300000.0,272
2518,20000.0,386500.0,533525.0,646250.0,1775000.0,372
2519,20000.0,470000.0,589000.0,715250.0,1900000.0,416
2525,217000.0,466250.0,565500.0,665000.0,1500000.0,206
2526,3150.0,413000.0,505000.0,620000.0,2285000.0,261
2527,159000.0,389000.0,448000.0,520000.0,7553434.0,453
2528,6900.0,357000.0,420000.0,506595.25,2400000.0,460
2529,20000.0,455000.0,545000.0,665000.0,1870000.0,602
2530,11290.0,380000.0,435000.0,520000.0,1720000.0,663
2533,100000.0,500000.0,640000.0,835000.0,2500000.0,448
2534,135000.0,519000.0,629000.0,799000.0,2100000.0,153
2535,190000.0,472500.0,708000.0,990000.0,2690000.0,211
2536,14500.0,295000.0,370000.0,485000.0,1760000.0,642
2537,11940.0,296625.0,355000.0,469375.0,1850000.0,366
2538,200000.0,439000.0,510000.0,715000.0,1300000.0,57
2539,3400.0,325000.0,400000.0,510000.0,1650000.0,748
2540,2950.0,315000.0,399000.0,515000.0,2860000.0,1526
2541,1000.0,275000.0,340000.0,406000.0,1810000.0,713
2545,15000.0,249250.0,344500.0,498000.0,850000.0,30
2546,34217.0,280325.25,360000.0,461500.0,10000000.0,322
2548,37500.0,296000.0,400000.0,525000.0,1600000.0,313
2549,80000.0,287500.0,367500.0,491250.0,1235000.0,88
2550,7500.0,275150.0,352000.0,479000.0,980000.0,337
2551,4400.0,211096.25,305000.0,366250.0,1090000.0,84
2555,46000.0,478000.0,910000.0,1775000.0,2640000.0,3
2556,250000.0,1150000.0,1700000.0,1872500.0,4000000.0,22
2557,12000.0,550000.0,650000.0,760000.0,6500000.0,221
2558,41000.0,450000.0,501000.0,570000.0,913000.0,223
2559,475000.0,540000.0,550000.0,580000.0,660000.0,9
2560,4000.0,400000.0,482500.0,566000.0,6000000.0,2151
2563,1000000.0,1200000.0,1200000.0,1300000.0,1390000.0,9
2564,7350.0,415000.0,487666.5,590225.0,1350000.0,242
2565,6900.0,457737.5,570000.0,690000.0,2900000.0,574
2566,11000.0,440000.0,518000.0,585000.0,1700000.0,515
2567,26250.0,530541.0,626200.0,731750.0,1930000.0,915
2568,450000.0,685000.0,740000.0,900000.0,4050000.0,17
2569,380000.0,515000.0,672500.0,835000.0,1549000.0,22
2570,20000.0,520000.0,632000.0,785000.0,6661000.0,1045
2571,73400.0,465000.0,600000.0,845000.0,4650000.0,290
2572,3550.0,476250.0,567500.0,797500.0,2400000.0,94
2573,130000.0,409650.0,458500.0,570500.0,2800000.0,112
2574,162500.0,480375.0,587500.0,831000.0,3000000.0,120
2575,33000.0,405000.0,510000.0,675625.0,3745365.0,408
2576,12600.0,595000.0,762500.0,1092500.0,5000000.0,552
2577,10000.0,395000.0,500000.0,800000.0,10650000.0,549
2578,200000.0,432500.0,536500.0,657250.0,2100000.0,98
2579,120000.0,350000.0,544588.0,787500.0,10650000.0,137
2580,30000.0,269750.0,340000.0,425000.0,5000000.0,812
2581,96000.0,286250.0,422500.0,698750.0,1125000.0,46
2582,100000.0,332250.0,476000.0,675000.0,2000000.0,212
2583,16000.0,220000.0,290000.0,400000.0,2100000.0,81
2584,105000.0,223200.0,270000.0,304000.0,435000.0,11
2585,151219.0,151219.0,151219.0,151219.0,151219.0,1
2586,15000.0,157238.0,212500.0,311250.0,500000.0,52
2587,18840.0,120000.0,160000.0,213750.0,925000.0,59
2588,160000.0,166750.0,169750.0,180375.0,210000.0,4
2590,9180.0,150500.0,191000.0,285000.0,2153000.0,170
2594,50000.0,183125.0,247750.0,339500.0,1400000.0,238
2611,60000.0,256000.0,452000.0,476000.0,500000.0,3
2618,8648.0,800000.0,1045000.0,1150000.0,1650000.0,9
2619,265000.0,534250.0,623500.0,756000.0,1300000.0,184
2620,65000.0,323750.0,420000.0,564000.0,11300000.0,803
2621,189000.0,475000.0,600000.0,720000.0,6725000.0,112
2622,3300.0,257500.0,370000.0,475750.0,2015000.0,95
2623,30000.0,191250.0,218750.0,286875.0,440000.0,16
2626,100000.0,180125.0,260000.0,341250.0,510000.0,10
2627,30000.0,188500.0,275000.0,407500.0,2500000.0,203
2628,60000.0,175000.0,219000.0,327500.0,580000.0,39
2629,36000.0,142250.0,180500.0,281750.0,835000.0,24
2630,58996.0,211500.0,275000.0,370625.0,1200000.0,184
2631,85000.0,185000.0,320000.0,386000.0,1199350.0,19
2632,76000.0,115000.0,176000.0,331500.0,1903276.0,34
2633,33000.0,52500.0,55000.0,73750.0,848820.0,7
2640,3200.0,224625.0,317750.0,419625.0,2450000.0,886
2641,24000.0,177000.0,232000.0,290000.0,1100000.0,369
2642,25000.0,151000.0,240000.0,376000.0,1250000.0,63
2643,24000.0,210000.0,268500.0,347500.0,582000.0,80
2644,70000.0,134250.0,169750.0,357500.0,1575000.0,42
